vdom,id,name,uuid,srcintf,dstintf,srcaddr,dstaddr,schedule,service,logtraffic,action,utm-status,comments,status,nat,ippool,poolname,ips-sensor
CT901CASH1,350,TBC2,a2a9127a-9deb-51e7-548f-d31c7446d979,E.OMD1.TB,I.CASH.Trust,Range_10.1.101.1-2 Range_10.2.101.1-2,Host_10.1.89.85,always,TCP/5082,all,accept,enable,,,,,,otpc-all
CT901CASH1,351,TBC3,9305c484-9dec-51e7-cdeb-f496bed79727,E.OMD1.TB,I.CASH.Trust,Range_10.1.101.1-2 Range_10.2.101.1-2,Range_10.1.89.78-79 Range_10.1.89.84-85 Range_10.2.89.78-79 Range_10.2.89.84-85,always,TCP/55755,all,accept,enable,,,,,,otpc-all
CT901CASH1,352,TBC4,2b289a48-9ded-51e7-e9a7-29d27ff36afa,E.OMD1.TB,I.CASH.Trust,Range_10.1.101.15-16,Host_10.1.89.45 Host_10.1.89.50,always,TCP/55755,all,accept,enable,,,,,,otpc-all
CT901CASH1,353,TBC 5,291d00b0-9df0-51e7-9c16-5e6ddbb44289,E.OMD1.TB,I.CASH.Trust,Range_10.1.101.120-121 Range_10.2.101.120-121,Range_10.1.89.101-102,always,TCP/55755,all,accept,enable,,,,,,otpc-all
CT901CASH1,354,TBC 6,60f18ed4-9df0-51e7-f50a-7c6e8ba1fce8,E.OMD1.TB,I.CASH.Trust,Range_10.1.101.1-2 Range_10.2.101.1-2,Range_10.1.89.87-88_,always,TCP/22,all,accept,enable,,,,,,otpc-all
CT901CASH1,355,TBC 7,8ea633b6-9df0-51e7-b004-b118a5fa446a,E.OMD1.TB,I.CASH.Trust,Host_10.1.101.15,Host_10.1.89.35,always,TCP/55755,all,accept,enable,,,,,,otpc-all
CT901CASH1,356,Security Scanning,774c866c-9e80-51e7-acc5-8fa4da3005b2,W.OCG,I.CASH.Trust,Net_10.19.17.0,Net_10.1.93.0,always,PING PORT_OCG,all,accept,enable,,,,,,default
CT901CASH1,357,Security scanning 2,b497257c-9e80-51e7-9df6-a32ef0dedfc7,I.CASH.Trust,W.OCG,Net_10.1.93.0,Net_10.19.17.0,always,PING PORT_OCG,all,accept,enable,Reverse of Security Scanning,,,,,default
CT901CASH1,358,TEMP OMD1 to UCN,c91bc1f6-a10f-51e7-30a7-be5d80252be9,E.OMD1.TB,E.UCN,all,all,always,ALL,all,accept,enable,,,,,,otpc-all
CT901CASH1,362,TEMP OMD1 to UCN 2,aef91df4-a110-51e7-97c9-224bd11b0d09,E.OMD1,E.UCN,all,all,always,ALL,all,accept,enable,Clone of TEMP OMD1 to UCN,,,,,otpc-all
CT901CASH1,359,TEMP UCN to OMD1,d819ee62-a10f-51e7-0545-f544cf6f2710,E.UCN,E.OMD1.TB,all,all,always,ALL,all,accept,enable,Reverse of TEMP OMD1 to UCN,,,,,otpc-all
CT901CASH1,363,TEMP UCN to OMD1 2,b5b6646c-a110-51e7-4697-c575a1a60adb,E.UCN,E.OMD1,all,all,always,ALL,all,accept,enable,Clone of TEMP UCN to OMD1,,,,,otpc-all
CT901CASH1,366,OMDC mgt to CSC,b60c5c8e-a253-51e7-13e6-576c9e6971c0,I.CASH.Trust,E.OMD1.TB,Net_10.1.88.0 Net_10.2.88.0,Net_10.1.101.0 Net_10.1.102.0 Net_10.1.103.0 Net_10.2.101.0 Net_10.2.102.0 Net_10.2.103.0,always,ALL,all,accept,enable,,,,,,otpc-all
CT901CASH1,367,CSC to OMDC mgt,6342d3b8-a256-51e7-756b-a02e397559ad,E.OMD1.TB,I.CASH.Trust,Net_10.1.101.0 Net_10.1.102.0 Net_10.1.103.0 Net_10.2.101.0 Net_10.2.102.0 Net_10.2.103.0,Net_10.1.88.0 Net_10.2.88.0,always,ALL,all,accept,enable,Reverse of OMDC mgt to CSC,,,,,otpc-all
CT901CASH1,368,OMDC mgt to NMC,45c23034-a258-51e7-fbd8-f4fee78d8550,I.CASH.Trust,E.NMC,Net_10.1.88.0 Net_10.2.88.0,all,always,ALL,all,accept,enable,,,,,,otpc-all
CT901CASH1,369,NMC to OMDC mgt,63d7453c-a258-51e7-23eb-70854afc707b,E.NMC,I.CASH.Trust,all,Net_10.1.88.0 Net_10.2.88.0,always,ALL,all,accept,enable,Reverse of OMDC mgt to NMC,,,,,otpc-all
CT901CASH1,370,OMDC mgt to MTC,9a0d4ba6-a258-51e7-251f-a412b171bd79,I.CASH.Trust,E.MTC,Net_10.1.88.0 Net_10.2.88.0,all,always,ALL,all,accept,enable,,,,,,otpc-all
CT901CASH1,371,MTC to OMDC mgt,d9fd5fc6-a258-51e7-8732-12feb3d7da57,E.MTC,I.CASH.Trust,all,Net_10.1.88.0 Net_10.2.88.0,always,ALL,all,accept,enable,Reverse of OMDC mgt to MTC,,,,,otpc-all
CT901CASH1,372,OMDC mgt to UCN,2e00991a-a25b-51e7-d341-9a1729734709,I.CASH.Trust,E.UCN,Net_10.1.88.0 Net_10.2.88.0,all,always,ALL,all,accept,enable,,,,,,otpc-all
CT901CASH1,373,UCN to OMDC mgt,4cc686f2-a25b-51e7-d84a-b27c5c30b7d6,E.UCN,I.CASH.Trust,all,Net_10.1.88.0 Net_10.2.88.0,always,ALL,all,accept,enable,Reverse of OMDC mgt to UCN,,,,,otpc-all
CT901CASH1,374,OMDC mgt to OMDD,02623a04-a25e-51e7-de12-d4fce04c37cf,I.CASH.Trust,E.OMDD,Net_10.1.88.0 Net_10.2.88.0,Net_10.170.4.0 Net_10.170.14.0,always,ALL,all,accept,enable,,,,,,otpc-all
CT901CASH1,375,OMDD to OMDC mgt,09dc0d78-a25e-51e7-1d91-5ac792564b08,E.OMDD,I.CASH.Trust,Net_10.170.4.0 Net_10.170.14.0,Net_10.1.88.0 Net_10.2.88.0,always,ALL,all,accept,enable,Reverse of OMDC mgt to OMDD,,,,,otpc-all
CT901CASH1,376,OMDC mgt to CIAN,ac63e452-a26e-51e7-657e-c679a7e7fe2c,I.CASH.Trust,E.Dev.CASHIAN,Net_10.1.88.0 Net_10.2.88.0,NET_10.63.116.0,always,ALL,all,accept,enable,,,,,,otpc-all
CT901CASH1,377,CIAN to OMDC mgt,b1b651c4-a26e-51e7-3e9b-034546e22f2d,E.Dev.CASHIAN,I.CASH.Trust,NET_10.63.116.0,Net_10.1.88.0 Net_10.2.88.0,always,TCP/22 PING,all,accept,enable,Reverse of OMDC mgt to CIAN,,,,,otpc-all
CT901CASH1,378,UCN to CIAN,694b286c-a271-51e7-9b3b-081590219963,E.UCN,E.Dev.CASHIAN,Net_192.168.0.0/16,NET_10.63.116.0,always,ALL,all,accept,enable,,,,,,otpc-all
CT901CASH1,379,CIAN to UCN,6f017446-a271-51e7-63de-020066ef9327,E.Dev.CASHIAN,E.UCN,NET_10.63.116.0 NET_10.63.125.0,Net_192.168.0.0/16,always,PING,all,accept,enable,Reverse of UCN to CIAN,,,,,otpc-all
CT901CASH1,380,OMD1 to CIAN,9e76d5ae-a271-51e7-c23a-a3dbdf8c2749,E.OMD1.TB,E.Dev.CASHIAN,Net_10.1.101.0 Net_10.1.102.0 Net_10.2.101.0 Net_10.2.102.0,NET_10.63.116.0,always,ALL,all,accept,enable,,,,,,otpc-all
CT901CASH1,381,CIAN to OMD1,a3dedbb8-a271-51e7-6f7c-f21a656f3bc2,E.Dev.CASHIAN,E.OMD1.TB,NET_10.63.116.0,Net_10.1.101.0 Net_10.1.102.0 Net_10.2.101.0 Net_10.2.102.0,always,ALL,all,accept,enable,Reverse of OMD1 to CIAN,,,,,otpc-all
CT901CASH1,382,OTPC Networker Agent Backup,d7ef7ec2-a333-51e7-302d-5a6f30c18f75,I.CASHMGT,E.NMC,Net_10.90.10.0/23_mgt Net_10.91.10.0/23_mgt,Host_10.164.12.85 Host_10.164.141.85 Range_10.164.12.81-82 Range_10.164.141.81-82 Host_10.164.11.85 Host_10.164.140.85,always,PORT_Network_Backup PING,all,accept,enable,,,,,,otpc-all
CT901CASH1,383,OTPC Networker Agent Backup 2,e048c10a-a333-51e7-af92-cc74e7b99a64,E.NMC,I.CASHMGT,Host_10.164.12.85 Host_10.164.141.85 Range_10.164.12.81-82 Range_10.164.141.81-82 Host_10.164.11.85 Host_10.164.140.85,Net_10.90.10.0/23_mgt Net_10.91.10.0/23_mgt,always,PORT_Network_Backup PING,all,accept,enable,Reverse of OTPC Networker Agent Backup,,,,,otpc-all
CT901CASH1,384,OADM WEB to NMC ping,37e78836-a34a-51e7-f2d1-d9c2ee6e81d9,I.OAdmWEB,E.NMC,Net_10.90.22.0 Net_10.91.22.0,Net_10.164.1.0 Net_10.164.130.0 Net_10.63.142.0 Net_10.164.12.0 Net_10.164.141.0 Net_10.163.142.0 Net_10.164.11.0 Net_10.164.129.0 Net_10.164.139.0 Net_10.164.140.0,always,PING,all,accept,enable,,,,,,otpc-all
CT901CASH1,385,NMC to OADM WEB ping,3e36ef60-a34a-51e7-2936-4050547bc346,E.NMC,I.OAdmWEB,Net_10.163.143.0 Net_10.164.1.0 Net_10.164.130.0 Net_10.63.142.0 Net_10.164.12.0 Net_10.164.141.0,Net_10.90.22.0 Net_10.91.22.0,always,PING,all,accept,enable,Reverse of OADM WEB to NMC ping,,,,,otpc-all
CT901CASH1,386,OADM APP to NMC ping,6e91aa6a-a34a-51e7-ca4a-e909dc163418,I.OAdmAPP,E.NMC,Net_10.90.25.0 Net_10.91.25.0,Net_10.164.1.0 Net_10.164.130.0 Net_10.63.142.0 Net_10.164.12.0 Net_10.164.141.0 Net_10.163.142.0 Net_10.164.11.0 Net_10.164.129.0 Net_10.164.139.0 Net_10.164.140.0,always,PING,all,accept,enable,,,,,,otpc-all
CT901CASH1,387,NMC to OADM APP ping,7468d9f4-a34a-51e7-5f70-c6f2d6ad4a48,E.NMC,I.OAdmAPP,Net_10.163.143.0 Net_10.164.1.0 Net_10.164.130.0 Net_10.63.142.0 Net_10.164.12.0 Net_10.164.141.0,Net_10.90.25.0 Net_10.91.25.0,always,PING,all,accept,enable,Reverse of OADM APP to NMC ping,,,,,otpc-all
CT901CASH1,388,TOFAPP to OCG MGT,56f9d926-aa3a-51e7-0cde-c4580d930a45,I.TOFAPP,I.CASH.Trust,Net_10.63.121.0,NET_10.1.95.0,always,TCP/22 TCP/3389 TCP/40000-50000 ALL_ICMP,all,accept,enable,,,,,,otpc-all
CT901CASH1,389,OCG MGT to TOFAPP,1674ff6e-aa5f-51e7-a1a6-f531da695499,I.CASH.Trust,I.TOFAPP,NET_10.1.95.0,Net_10.63.121.0,always,TCP/22 TCP/3389 TCP/40000-50000 ALL_ICMP,all,accept,enable,Reverse of TOFAPP to OCG MGT,,,,,otpc-all
CT901CASH1,390,NMC to dev Ansible jump node,39c220d6-af2e-51e7-3b61-ae132e6fe314,E.NMC,I.Dev.CASHMGT,HOST_10.164.1.21 HOST_10.164.1.26 HOST_10.164.1.27 HOST_10.164.129.21 Host_10.164.130.26,NET_10.163.247.0,always,ALL_ICMP TCP/22,all,accept,enable,,,,,,otpc-all
CT901CASH1,391,OCG to OCG WAN ping,b50e6e0a-b223-51e7-d2af-82a4f35d5b09,I.CASH.Trust,W.OCG,Net_10.1.93.0,NET_10.138.0.0 NET_10.139.0.0 NET_10.140.0.0 NET_10.141.0.0 NET_10.142.0.0 NET_10.143.0.0 NET_10.144.0.0,always,ALL_ICMP,all,accept,,,,,,,
CT901CASH1,392,OMDC desktop remote,ff147774-b24b-51e7-7a6f-4961d4cac1f7,I.CASH.Trust,E.NMC,Net_10.1.84.0,Net_10.164.1.0,always,TCP/3389 ALL_ICMP PING,all,accept,enable,,,,,,otpc-all
CT901CASH1,393,MDF.TB to TOFAPP PING,fbd1ba22-b313-51e7-b596-48b1954cb992,E.MDF1.PB,I.TOFAPP,Net_192.168.144.0,Net_10.70.12.0 Net_10.70.2.0,always,PING,all,accept,enable,,,,,,otpc-all
CT901CASH1,394,MDF.TB to SATWEB PING,b227161e-b314-51e7-6b8d-7d7c1fc05b39,E.MDF1.PB,I.SATWEB,Net_192.168.144.0,Net_10.70.14.0,always,PING,all,accept,enable,,,,,,otpc-all
CT901CASH1,395,MDF.TB to SATWEB_2,47afb9fe-b318-51e7-a28e-9ddf72c5241c,E.MDF1.PB,I.SATWEB,Host_192.168.144.76,Host_10.70.14.61,always,TCP/22,all,accept,enable,,,,,,otpc-all
CT901CASH1,396,MDF.TB to TOFAPP_2,7b8a3600-b318-51e7-0270-2f8979795efd,E.MDF1.PB,I.TOFAPP,Host_192.168.144.76,Range_10.70.12.82-83 Range_10.70.2.82-83,always,TCP/22,all,accept,enable,,,,,,otpc-all
CT901CASH1,398,OADM APP to OTPC rsyslog,54fb6410-ba1f-51e7-c596-fa1fe10fcce2,I.OAdmAPP,I.CASHMGT,Range_10.90.25.39-40 Range_10.91.25.39-40,Host_10.90.11.35 Host_10.91.11.35,always,PING TCP/514-515 UDP/514-515,all,accept,enable,,,,,,otpc-all
CT901CASH1,399,SATWEB to OTPC,2e7f774e-baf2-51e7-d295-6402dc13ccd3,I.OAdmWEB,I.CASHMGT,Net_10.90.22.0 Net_10.91.22.0,Host_10.90.11.35 Host_10.91.11.35,always,TCP/514-515 UDP/514-515,all,accept,enable,,,,,,otpc-all
CT901CASH1,400,OADMAPP to OADMWEB,5d6c947e-baf2-51e7-369f-206e2ce24ed1,I.OAdmAPP,I.OAdmWEB,Net_10.90.25.0 Net_10.91.25.0,Net_10.90.22.0 Net_10.91.22.0,always,TCP/22,all,accept,enable,,,,,,otpc-all
CT901CASH1,401,DR_IIS to DEV.CASH,d5d9b648-c39f-51e7-aa12-75f93879845d,E.MDF1.PB,I.Dev.CASH,Host_192.168.144.76,HOST_10.163.233.31 HOST_10.163.236.28 HOST_10.163.237.28,always,TCP/22,all,accept,enable,,,,,,otpc-all
CT901CASH1,402,OADMWEB to NMC,edd64628-c3b1-51e7-1a38-49a245273f5b,I.OAdmWEB,E.NMC,Net_10.90.22.0 Net_10.91.22.0,Host_10.164.1.200 Host_10.164.129.200 Host_10.164.129.201 Host_10.164.1.201,always,NTP_UDP/123,all,accept,enable,,,,,,otpc-all
CT901CASH1,403,OADMAPP to NMC,f9efb1e2-c3b1-51e7-fb83-3f685db58933,I.OAdmAPP,E.NMC,Net_10.90.25.0 Net_10.91.25.0,Host_10.164.1.200 Host_10.164.129.200 Host_10.164.129.201 Host_10.164.1.201,always,NTP_UDP/123,all,accept,enable,Clone of OADMWEB to NMC,,,,,otpc-all
CT901CASH1,404,NMC to OTPC,fddca944-c3b2-51e7-0b57-c3664042df6f,E.NMC,I.CASHMGT,Net_10.163.143.0 Net_10.63.142.0,Host_10.90.11.111 Host_10.90.11.112 Host_10.90.11.113 Range_10.90.11.151-153,always,"TCP/22 TCP/5120 TCP/5122 TCP/7578 TCP/80,443",all,accept,enable,,,,,,otpc-all
CT901CASH1,405,TB MDF to TOF APP,1aa84ae4-c87f-51e7-125a-fd6887033d39,E.MDF1.TB,I.TOFAPP,Range_192.168.20.14-15 Range_192.168.20.24-25,Range_10.70.12.82-83 Range_10.70.2.82-83,always,TCP/22,all,accept,enable,,,,,,otpc-all
CT901CASH1,406,TB MDF to TOF APP PING,426ae17c-c87f-51e7-498a-60c53bc3a2d9,E.MDF1.TB,I.TOFAPP,Net_192.168.20.0,Net_10.70.12.0 Net_10.70.2.0,always,PING,all,accept,enable,,,,,,otpc-all
CT901CASH1,407,TB MDF to SATWEB,6338aec0-c87f-51e7-d4a8-57b984e9d506,E.MDF1.TB,I.SATWEB,Net_192.168.20.0,Net_10.70.14.0,always,PING,all,accept,enable,,,,,,otpc-all
CT901CASH1,408,TOF Web (on BB2 to TOF DB (on BB3),056148b6-c9ec-51e7-e1a1-802d873b07f4,I.SATWEB,I.TOFAPP,Range_10.70.14.51-52,Range_10.70.12.20-22,always,TCP/50004-50005,all,accept,enable,,,,,,otpc-all
CT901CASH1,410,TEMP PING middle sky to cashmgt,f37049ee-cdd9-51e7-0581-16b57a4b3e06,I.Dev.CASH,Dev.MiddleSky,HOST_10.163.234.24 HOST_10.163.234.25 HOST_10.163.235.24 HOST_10.163.235.25 HOST_10.163.236.24 HOST_10.163.236.25 HOST_10.163.237.24 HOST_10.163.237.25 HOST_10.163.238.24 HOST_10.163.238.25,Net_10.18.103.0 Net_10.18.108.0,always,PING,all,accept,enable,Reverse of MTC & MTL MiddleSky Servers,,,,,otpc-all
CT901CASH1,411,DEV_CMGT to NMC,281c75f8-d4da-51e7-66ba-966908cb84ce,I.Dev.CASHMGT,E.NMC,Host_10.163.245.5,Host_10.164.1.200 Host_10.164.129.200 Host_10.164.129.201 Host_10.164.1.201,always,NTP_UDP/123,all,accept,enable,,,,,,otpc-all
CT901CASH1,412,XSYS to CASH,fea83d0e-d8c3-51e7-f087-30d360d54634,E.XSYS,I.CASH.Trust,Host_172.16.64.38 Host_172.16.128.37,Range_10.1.88.80-81 Range_10.1.88.84-85 Range_10.2.88.80-81 Range_10.2.88.84-85,always,TCP/22,all,accept,enable,,,,,,otpc-all
CT901CASH1,413,XSYS to CASH 2,56136500-d8c4-51e7-07ae-5c11b57a9291,E.XSYS,I.CASH.Trust,Host_10.161.4.30,Net_10.1.88.0,always,TCP/22 TCP/443 TCP/5988-5989 TCP/80 UDP/427 UDP/902,all,accept,enable,,,,,,otpc-all
CT901CASH1,414,XSYS to CASH3,8c08c326-d8c4-51e7-480f-5e111b992beb,E.XSYS,I.CASH.Trust,Net_172.16.64.40 Host_172.16.128.39,Range_10.1.88.84-85 Range_10.2.88.84-85,always,TCP/22,all,accept,enable,,,,,,otpc-all
CT901CASH1,415,XSYS to CASH4,e8c050e8-d8c4-51e7-0554-c278fd3572cd,E.XSYS,I.CASH.Trust,Net_10.161.4.0 Net_172.16.64.0 Net_172.16.128.0,Net_10.1.88.0 Net_10.2.88.0 Net_10.1.89.0 Net_10.1.90.0 Net_10.2.89.0,always,PING,all,accept,enable,,,,,,otpc-all
CT901CASH1,416,TOF to XSYS SSH,79a81692-d98b-51e7-dfd3-cf9a1abdef35,I.TOFAPP,E.XSYS,Range_10.70.12.33-34 Range_10.70.2.33-34,Host_172.16.128.149 Host_172.16.64.149,always,TCP/22,all,accept,enable,,,,,,otpc-all
CT901CASH1,418,XSYS to TOF SSH,9f559bd8-d98d-51e7-527a-09554c50dafe,E.XSYS,I.TOFAPP,Host_172.16.128.149 Host_172.16.64.149,Range_10.70.12.80-81 Range_10.70.2.80-81,always,TCP/22,all,accept,enable,Reverse of TOF to XSYS SSH,,,,,otpc-all
CT901CASH1,417,TOF to XSYS PING,a6097690-d98b-51e7-eabe-0d841689eb80,I.TOFAPP,E.XSYS,Net_10.70.12.0 Net_10.70.2.0,Net_172.16.128.0 Net_172.16.64.0,always,PING,all,accept,enable,,,,,,otpc-all
CT901CASH1,419,XSYS to TOF PING,c32a7b14-d98d-51e7-a634-f2a38612dcd1,E.XSYS,I.TOFAPP,Net_172.16.128.0 Net_172.16.64.0,Net_10.70.12.0 Net_10.70.2.0,always,PING,all,accept,enable,Reverse of TOF to XSYS PING,,,,,otpc-all
CT901CASH1,420,DEV_CASH to Middlesky,88de9512-dfdc-51e7-f722-e73c46be8ac8,I.Dev.CASH,Dev.MiddleSky,NET_10.163.246.0,Range_10.18.117.1-2 Host_10.18.117.31 Host_10.18.117.51,always,TCP/10022 TCP/443 TCP/444 PING,all,accept,enable,,,,,,otpc-all
CT901CASH1,421,MTC & MTL MiddleSky Servers,e30f67e0-e465-51e7-565b-329416ee5f65,Dev.MiddleSky,I.Dev.CASH,Net_10.18.103.0 Net_10.18.108.0,HOST_10.163.234.24 HOST_10.163.234.25 HOST_10.163.235.24 HOST_10.163.235.25 HOST_10.163.236.24 HOST_10.163.236.25 HOST_10.163.237.24 HOST_10.163.237.25 HOST_10.163.238.24 HOST_10.163.238.25,always,PORT_MTC_MTL PING,all,accept,enable,,,,,,otpc-all
CT901CASH1,422,Middlesky to DEV CASHMGT,3d7ce070-e468-51e7-314b-cf5d3fac4d1f,Dev.MiddleSky,I.Dev.CASHMGT,Net_10.18.103.0 Net_10.18.108.0,Range_10.163.247.140-159,always,PORT_MTC_MTL PING,all,accept,enable,Clone of MTC & MTL MiddleSky Servers,,,,,otpc-all
CT901CASH1,423,DEV CASH TO DEV MIDDLE SKY,0e41467e-e46e-51e7-0c39-9e50794f97a2,I.Dev.CASH,Dev.MiddleSky,HOST_10.163.234.24 HOST_10.163.234.25 HOST_10.163.235.24 HOST_10.163.235.25 HOST_10.163.236.24 HOST_10.163.236.25 HOST_10.163.237.24 HOST_10.163.237.25 HOST_10.163.238.24 HOST_10.163.238.25,Net_10.18.103.0 Net_10.18.108.0,always,PING PORT_MTC_MTL,all,accept,enable,Reverse of MTC & MTL MiddleSky Servers,,,,,otpc-all
CT901CASH1,424,DEV CASHMGT TO DEV middlesky,257abd5c-e46e-51e7-7ec9-36b0251775bc,I.Dev.CASHMGT,Dev.MiddleSky,Range_10.163.247.140-159,Net_10.18.103.0 Net_10.18.108.0,always,PING PORT_MTC_MTL,all,accept,enable,Reverse of Middlesky to DEV CASHMGT,,,,,otpc-all
CT901CASH1,428,TOFAPP to Dev.CASHIAN,659e6884-e6ee-51e7-a8cd-3d916afe8eaf,I.TOFAPP,E.Dev.CASHIAN,Net_10.70.12.0,NET_10.63.125.0 NET_10.63.116.0,always,ALL,all,accept,enable,,,,,,otpc-all
CT901CASH1,429,Dev.CASHIAN to TOFAPP,7e540532-e6ee-51e7-d242-e820afc5d6f6,E.Dev.CASHIAN,I.TOFAPP,NET_10.63.125.0 NET_10.63.116.0,Net_10.70.12.0,always,ALL,all,accept,enable,Reverse of TOFAPP to Dev.CASHIAN,,,,,otpc-all
CT901CASH1,430,Dev.CASHIAN  to UCN,71ea3c5c-e6ef-51e7-0238-119699c31b45,E.Dev.CASHIAN,E.UCN,NET_10.63.125.0,Host_192.168.220.157,always,TCP/443,all,accept,enable,,,,,,otpc-all
CT901CASH1,431,Dev.CASHIAN to UCN 2,0f0576f0-e6f0-51e7-fd2b-f63c7d0d32a4,E.Dev.CASHIAN,E.UCN,Host_10.63 125.101,HOST_192.168.176.50 Host_192.168.35.25,always,TCP/389,all,accept,enable,,,,,,otpc-all
CT901CASH1,432,Dev.CASHIAN to UCN PING,58a86d58-e6f0-51e7-6b3e-98dc3b89bd77,E.Dev.CASHIAN,E.UCN,NET_10.63.125.0,Net_192.168.0.0/16,always,PING,all,accept,enable,,,,,,otpc-all
CT901CASH1,433,Dev.CASHIAN to UCN 3,a8129ec2-e6f0-51e7-b6e6-0b1113b8daf9,E.Dev.CASHIAN,E.UCN,NET_10.63.116.0,all,always,ALL,all,accept,enable,,,,,,otpc-all
CT901CASH1,434,UCN to Dev CASHIAN,b3ee0b6e-e6f0-51e7-55a4-19166f1edb1b,E.UCN,E.Dev.CASHIAN,all,NET_10.63.116.0,always,ALL,all,accept,enable,Reverse of Dev.CASHIAN to UCN 3,,,,,otpc-all
CT901CASH1,435,temp_345_20180104,e6b0bcda-f1be-51e7-d5f0-dc43cbfd03f0,E.XSYS,I.TOFAPP,Host_172.16.64.76 Host_172.16.128.157,Range_10.70.12.33-34 Range_10.70.2.33-34,always,TCP/22,all,accept,enable,,,,,,otpc-all
CT901CASH1,436,TOF to CCASS,8642e698-f1e1-51e7-aff4-0a710cc826aa,I.TOFAPP,E.XSYS,Range_10.70.12.33-34 Range_10.70.2.33-34,Host_172.16.64.76 Host_172.16.128.157,always,TCP/22,all,accept,enable,Reverse of temp_345_20180104,,,,,otpc-all
CT901CASH1,437,TOFAPP to Dev.CASHIAN 2,cd7a38c2-f696-51e7-d32b-caf2bc48d4cf,I.TOFAPP,E.Dev.CASHIAN,Net_10.63.121.0,NET_10.63.116.0 NET_10.63.125.0,always,TCP/3389 PING TCP/5023 TCP/9443,all,accept,enable,,,,,,otpc-all
CT901CASH1,438,OMDD4 to OMDC,f95c0f3c-f75f-51e7-d441-899b44f2f798,E.OMDD4,I.CASH.Trust,Net_10.155.0.0 Net_10.156.0.0 Net_10.157.0.0,Range_10.1.90.41-42,always,TCP/55455 TCP/55655,all,accept,enable,,,,,,otpc-all
CT901CASH1,439,OMDD4 to OMDC 2,14513920-f760-51e7-cf93-426df1698bee,E.OMDD4,I.CASH.Trust,Net_10.155.0.0 Net_10.156.0.0 Net_10.157.0.0,Net_10.1.90.0,always,PING,all,accept,enable,,,,,,otpc-all
CT901CASH1,440,OMDC to OMDD4,19cb8270-f760-51e7-0706-a1d75ec31973,I.CASH.Trust,E.OMDD4,Net_10.1.90.0,Net_10.155.0.0 Net_10.156.0.0 Net_10.157.0.0,always,PING,all,accept,enable,Reverse of OMDD4 to OMDC 2,,,,,otpc-all
CT901CASH1,441,OADMAPP to TOFAPP,c879705a-00b8-51e8-8775-df1b241fda3d,I.OAdmAPP,I.TOFAPP,Host_10.90.20.11 Host_10.91.20.11,Range_10.70.12.33-34,always,PING TCP/22 TCP/30088,all,accept,enable,,,,,,otpc-all
CT901CASH1,442,,3714b708-1c80-51e8-017a-337a73716e99,I.TOFAPP,E.NMC,Range_10.70.13.1-2,Host_10.164.1.25,always,TCP/30001-30002,all,accept,enable,SDTF901:NMC2TOF-Trust:NMC2NMC-Trust:11,,,,,otpc-all
CT901CASH1,443,,45566a32-1c80-51e8-1c11-cfc5fbe44c3d,I.TOFAPP,E.NMC,Host_10.70.13.221,Host_10.164.1.25,always,TCP/3389,all,accept,enable,SDTF901:NMC2TOF-Trust:NMC2NMC-Trust:12,,,,,otpc-all
CT901CASH1,444,SAT WEB OneView 3,6ad6f718-1c80-51e8-def5-cf0aa04479db,E.NMC,I.TOFAPP,Range_10.164.1.35-36,Net_10.70.13.0 Net_10.70.3.0,always,PORT_ONEVIEW,all,accept,enable,SDTF901:NMC2NMC-Trust:NMC2TOF-Trust:7,,,,,otpc-all
CT901CASH1,445,,760f3b68-1c80-51e8-3dc3-00da5c86f8dd,E.NMC,I.TOFAPP,Host_10.164.1.25,Range_10.70.13.1-2,always,TCP/30001-30002,all,accept,enable,SDTF901:NMC2NMC-Trust:NMC2TOF-Trust:13,,,,,otpc-all
CT901CASH1,446,CASH to New BMC,b4912860-1c80-51e8-18f2-32c00a2b96bf,I.CASH.Trust,E.NMC,NET_10.1.95.0 Net_10.2.95.0 Net_10.1.88.0 Net_10.2.88.0,Range_10.164.11.102-103 Range_10.164.140.102-103,always,PORT_BMC_Monitor,all,accept,enable,IT-NCR-2017-[T]1206:1,,,,,otpc-all
CT901CASH1,447,New BMC to CASH,b8dc01c4-1c80-51e8-e3bd-a3cec7745628,E.NMC,I.CASH.Trust,Range_10.164.11.102-103 Range_10.164.140.102-103,NET_10.1.95.0 Net_10.2.95.0 Net_10.1.88.0 Net_10.2.88.0,always,PORT_BMC_Monitor,all,accept,enable,IT-NCR-2017-[T]1206:2,,,,,otpc-all
CT901CASH1,448,TOFAPP to New BMC,bbea957e-1c80-51e8-41d3-88077c8e0a6a,I.TOFAPP,E.NMC,Net_10.70.13.0 Net_10.70.3.0 Net_10.70.16.0 Net_10.70.6.0,Range_10.164.11.102-103 Range_10.164.140.102-103,always,PORT_BMC_Monitor,all,accept,enable,IT-NCR-2017-[T]1206:1,,,,,otpc-all
CT901CASH1,449,New BMC to TOFAPP,bf7c9a48-1c80-51e8-e611-c0025f4ccd08,E.NMC,I.TOFAPP,Range_10.164.11.102-103 Range_10.164.140.102-103,Net_10.70.13.0 Net_10.70.3.0 Net_10.70.16.0 Net_10.70.6.0,always,PORT_BMC_Monitor,all,accept,enable,IT-NCR-2017-[T]1206:2,,,,,otpc-all
