vdom,name,uuid,type,start-ip,end-ip,subnet,wildcard-fqdn,fqdn,comment,associated-interface
CT901CASH1,NET_10.163.238.0,3a22a4c0-7414-51e6-3f16-f1edae3b15dc,,,,10.163.238.0 255.255.255.0,,,"OTPC OTPC-DEV-APP, VL158",I.Dev.CASH
CT901CASH1,NET_10.163.246.0,10d1b57e-74dd-51e6-1ca5-4d816665f528,,,,10.163.246.0 255.255.255.0,,,"OTPC OTPC-DEV-APP, VL1771",I.Dev.CASH
CT901CASH1,NET_10.1.95.0_SDN2OCG,421a2130-7509-51e6-edf7-0cbce7ec0b27,,,,10.1.95.0 255.255.255.0,,,SDNet2 OCG subnet,E.OCG
CT901CASH1,HOST_10.70.12.1_SDN2OCG,355e9ede-7573-51e6-72d2-10f2e1379df3,,,,10.70.12.1 255.255.255.255,,,SDNet2 OCG Host,E.OCG
CT901CASH1,HOST_10.70.12.2_SDN2OCG,46012ca2-7573-51e6-be0c-798efd0638f1,,,,10.70.12.2 255.255.255.255,,,SDNet2 OCG Host,E.OCG
CT901CASH1,HOST_10.70.12.3_SDN2OCG,5846ee92-7573-51e6-7339-f0e4f3ec49d3,,,,10.70.12.3 255.255.255.255,,,SDNet2 OCG Host,E.OCG
CT901CASH1,HOST_10.70.12.4_SDN2OCG,75771cee-7573-51e6-be79-1097237aba5e,,,,10.70.12.4 255.255.255.255,,,SDNet2 OCG Host,E.OCG
CT901CASH1,HOST_10.193.35.19,385b1b64-7634-51e6-474e-c3c79e8d1f19,,,,10.193.35.19 255.255.255.255,,,MTC Citrix XenApp,E.MTC
CT901CASH1,RANGE_10.193.36.1-200,44e27fa6-7636-51e6-cc4b-f7cb4c835613,iprange,10.193.36.1,10.193.36.200,,,,MTC VDI,E.MTC
CT901CASH1,RANGE_10.193.40.1-250,980cb7aa-7636-51e6-6247-9a3893c2dbc5,iprange,10.193.40.1,10.193.40.250,,,,MTC dev,E.MTC
CT901CASH1,RANGE_10.163.247.130-159,55544ba8-83ba-51e6-d452-22ea953d2c25,iprange,10.163.247.130,10.163.247.159,,,,"OTPC OTPC-DEV-MGT, VL351",I.Dev.CASHMGT
CT901CASH1,NET_192.168.86.0,557c0940-83ba-51e6-95a7-6cf9e01ea5b1,,,,192.168.86.0 255.255.255.0,,,UCN dev,E.UCN
CT901CASH1,HOST_192.168.58.103,a5cba438-854e-51e6-32ef-e76f46db378f,,,,192.168.58.103 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.107,ae8d4fa4-854e-51e6-8fa1-7a89cafc63d5,,,,192.168.58.107 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.135,ae95607c-854e-51e6-3720-f6f821fb4431,,,,192.168.58.135 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.136,ae9d66a0-854e-51e6-4028-4655bf4c8a1e,,,,192.168.58.136 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.138,aea222da-854e-51e6-f8e7-70901b2cbc4d,,,,192.168.58.138 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.153,aea9067c-854e-51e6-6187-ecdf037ce724,,,,192.168.58.153 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.179,aeaf109e-854e-51e6-1d60-7587da0acdd4,,,,192.168.58.179 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.180,aeb0487e-854e-51e6-bbfc-a8d4da140635,,,,192.168.58.180 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.52,aeb3058c-854e-51e6-db83-aae808764d6d,,,,192.168.58.52 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.53,aeb88e3a-854e-51e6-4606-8e7922be03c2,,,,192.168.58.53 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.56,aeba798e-854e-51e6-d650-933bb6e843de,,,,192.168.58.56 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.58,aebe2516-854e-51e6-704a-0456a3f8d7c9,,,,192.168.58.58 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.59,aebf5a44-854e-51e6-c2ae-f98ba57309d5,,,,192.168.58.59 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.60,aec5c014-854e-51e6-68e0-045b2aa1c5db,,,,192.168.58.60 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.61,aec9063e-854e-51e6-57c0-95295289368a,,,,192.168.58.61 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.63,aecf323e-854e-51e6-b784-6fa22077d6aa,,,,192.168.58.63 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.64,aed2848e-854e-51e6-62de-7ba3f1986bc0,,,,192.168.58.64 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.65,aed60f5a-854e-51e6-84f1-97498919ac9f,,,,192.168.58.65 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.66,aedbb040-854e-51e6-cd71-6f7bacadc2d1,,,,192.168.58.66 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.67,aedf7f0e-854e-51e6-1e26-a7bd5a4df225,,,,192.168.58.67 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.68,aee2b0ac-854e-51e6-ee5d-f08cdb27c1fa,,,,192.168.58.68 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.69,aee6f70c-854e-51e6-ee25-34ec0a4244c9,,,,192.168.58.69 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.70,aeecb08e-854e-51e6-8e00-3bca46a78174,,,,192.168.58.70 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.72,aeee22de-854e-51e6-0d08-bb5b8f3eda43,,,,192.168.58.72 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.73,aef1d2e4-854e-51e6-cf22-12550b45914f,,,,192.168.58.73 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.75,aef315d2-854e-51e6-5bc4-620beff21ab3,,,,192.168.58.75 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.76,aef6a698-854e-51e6-fa76-78aae0b5c6d0,,,,192.168.58.76 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.77,aef8b398-854e-51e6-c1b6-e24f979ff984,,,,192.168.58.77 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.78,aeffc692-854e-51e6-b53f-f39a73d2ee30,,,,192.168.58.78 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.58.88,af04bf76-854e-51e6-ef8a-87137c47fed9,,,,192.168.58.88 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.59.46,af06d9dc-854e-51e6-20a0-026a4b72528e,,,,192.168.59.46 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.59.47,af0a88de-854e-51e6-dafe-952d29374412,,,,192.168.59.47 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.59.48,af0d51cc-854e-51e6-a85d-2748306f12cf,,,,192.168.59.48 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.59.49,af11f0f6-854e-51e6-63f4-db5094230302,,,,192.168.59.49 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_192.168.65.110,af13ff54-854e-51e6-7683-41c9fd5b9219,,,,192.168.65.110 255.255.255.255,,,SDNet/2 OA PROD HOST,E.OAPROD
CT901CASH1,HOST_10.90.10.17,3e8fdbfc-8550-51e6-aa0b-124292077b36,,,,10.90.10.17 255.255.255.255,,,VL304 HOST,I.CASHMGT
CT901CASH1,RANGE_10.46.20.106-109,7298adca-a1ac-51e6-c01d-7c619fa9d9bc,iprange,10.46.20.106,10.46.20.109,,,,DEV CASHIAN ESQ 6/F,E.Dev.CASHIAN
CT901CASH1,HOST_10.163.247.146,af740492-a1ac-51e6-a57b-27d6acab2579,,,,10.163.247.146 255.255.255.255,,,V351 HOST,I.Dev.CASHMGT
CT901CASH1,HOST_10.163.247.153,df6138d2-a1ac-51e6-33c7-17272f299afe,,,,10.163.247.153 255.255.255.255,,,V351 HOST,I.Dev.CASHMGT
CT901CASH1,RANGE_10.63.125.6-9,788014a0-aa42-51e6-67e7-e679e7ebab9f,iprange,10.63.125.6,10.63.125.9,,,,DEV CASHIAN ESQ 6/F,E.Dev.CASHIAN
CT901CASH1,HOST_10.163.247.20,17ed8ae0-aba6-51e6-1f5c-31b7dc6737a3,,,,10.163.247.20 255.255.255.255,,,Solarflare,I.Dev.CASHMGT
CT901CASH1,HOST_10.163.247.107,fad4e730-c8b7-51e6-ae1f-24d561aedf63,,,,10.163.247.107 255.255.255.255,,,JIRA,I.Dev.CASHMGT
CT901CASH1,HOST_10.164.1.26,0609c412-cd78-51e6-a7d2-9487e36ba304,,,,10.164.1.26 255.255.255.255,,,SDNet2 NMC Host,E.NMC
CT901CASH1,HOST_10.164.1.27,143dde60-cd78-51e6-846c-040d9fb27729,,,,10.164.1.27 255.255.255.255,,,SDNet2 NMC Host,E.NMC
CT901CASH1,NET_10.70.12.0_SDN2,9271fb70-d324-51e6-3fd1-18a8b9e158cb,,,,10.70.12.0 255.255.255.0,,,"OTPC TOF-APP, VL701",E.OCG
CT901CASH1,HOST_10.1.95.145_SDN2OCG,1facad4c-deaf-51e6-9802-1955992b56d1,,,,10.1.95.145 255.255.255.255,,,MIT VPN,E.OCG
CT901CASH1,HOST_10.1.95.146_SDN2OCG,a779e630-e1fd-51e6-41db-8f6f742bf4cd,,,,10.1.95.146 255.255.255.255,,,MIT VPN,E.OCG
CT901CASH1,HOST_10.1.95.114_SDN2OCG,b4e7b450-e1fd-51e6-59b9-91fb1d482b75,,,,10.1.95.114 255.255.255.255,,,Terris Console,E.OCG
CT901CASH1,HOST_10.1.95.120_SDN2OCG,c44b8610-e1fd-51e6-e6ce-f469214ecefa,,,,10.1.95.120 255.255.255.255,,,sccgapp11,E.OCG
CT901CASH1,HOST_10.1.95.130_SDN2OCG,d106cd10-e1fd-51e6-9819-fdc0bc6ec75b,,,,10.1.95.130 255.255.255.255,,,Foris Console,E.OCG
CT901CASH1,HOST_10.1.95.132_SDN2OCG,e0818230-e1fd-51e6-a9f7-712705822512,,,,10.1.95.132 255.255.255.255,,,Foris Console,E.OCG
CT901CASH1,HOST_10.90.10.18,ec48a530-e1fd-51e6-5be0-eddf86a6914b,,,,10.90.10.18 255.255.255.255,,,VL304 Host,I.CASHMGT
CT901CASH1,NET_10.63.125.0,2229f9de-e9b4-51e6-f258-1b1718d9789c,,,,10.63.125.0 255.255.255.0,,,DEV IAN ESQ 6/F HOST,E.Dev.CASHIAN
CT901CASH1,NET_10.63.116.0,3bb150be-e9b4-51e6-ffbd-09946d5166b6,,,,10.63.116.0 255.255.255.0,,,DEV IAN ESQ 6/F HOST,E.Dev.CASHIAN
CT901CASH1,HOST_10.163.234.21,4d38ecde-e9b4-51e6-3490-3fd158f363ee,,,,10.163.234.21 255.255.255.255,,,ddts1 – DTS,I.Dev.CASH
CT901CASH1,HOST_10.163.234.16,63ccf45e-e9b4-51e6-cef3-3e569191b648,,,,10.163.234.16 255.255.255.255,,,dvotpfes01_E60,I.Dev.CASH
CT901CASH1,HOST_10.163.234.17,7375703e-e9b4-51e6-5a69-7f46ce73f441,,,,10.163.234.17 255.255.255.255,,,dvotpfes02_E60,I.Dev.CASH
CT901CASH1,HOST_10.163.234.20,86fdbe5e-e9b4-51e6-e03a-0cafa00d8e04,,,,10.163.234.20 255.255.255.255,,,dvtofweb01_E60,I.Dev.CASH
CT901CASH1,HOST_10.163.234.24,9edb5cde-e9b4-51e6-b19e-ee94f778ae12,,,,10.163.234.24 255.255.255.255,,,dvotpwabi1_E60,I.Dev.CASH
CT901CASH1,HOST_10.163.234.25,b06f2dfe-e9b4-51e6-072a-1cc3c963cb10,,,,10.163.234.25 255.255.255.255,,,dvotpwabi2_E60,I.Dev.CASH
CT901CASH1,HOST_10.163.234.27,bf5bfafe-e9b4-51e6-c969-41d8cf36c980,,,,10.163.234.27 255.255.255.255,,,dvomdclt001_E60,I.Dev.CASH
CT901CASH1,HOST_10.164.1.100,07e7cc98-edb2-51e6-208c-8510d72a464d,,,,10.164.1.100 255.255.255.255,,,SDNet2 NMC Host,E.NMC
CT901CASH1,HOST_10.164.129.100,397f1c98-edb2-51e6-4329-7d96c9106af2,,,,10.164.129.100 255.255.255.255,,,SDNet2 NMC Host,E.NMC
CT901CASH1,HOST_192.168.110.23,3ed3af1a-f352-51e6-5dcc-1f6b5d809f51,,,,192.168.110.23 255.255.255.255,,,UCN SMTP,E.UCN
CT901CASH1,NET_10.70.3.0_mgt,21cb2142-f509-51e6-9469-e1c2eae993d4,,,,10.70.3.0 255.255.255.0,,,"spine MGT TOF, v371",I.CASHMGT
CT901CASH1,Net_10.164.1.0,4c7251c2-f509-51e6-aa1b-7877149b787e,,,,10.164.1.0 255.255.255.0,,,SDNet2 NMC Subnet,E.NMC
CT901CASH1,HOST_10.163.234.22,a2de194e-f7eb-51e6-7ec9-a790a5e6b92d,,,,10.163.234.22 255.255.255.255,,,OCG Env 60 VM,I.Dev.CASH
CT901CASH1,HOST_10.63.116.5,a57c28b0-fa68-51e6-1bca-f9acb6c5a274,,,,10.63.116.5 255.255.255.255,,,DEV IAN ESQ 6/F OMDUAT1,E.Dev.CASHIAN
CT901CASH1,HOST_10.63.116.7,a57c28b1-fa68-51e6-9251-c2d0fcc635ea,,,,10.63.116.7 255.255.255.255,,,DEV IAN ESQ 6/F OMDUAT3,E.Dev.CASHIAN
CT901CASH1,HOST_10.163.247.164,a57c28b2-fa68-51e6-d82f-8c004d32cb38,,,,10.163.247.164 255.255.255.255,,,OTP-C Env M4,I.Dev.CASHMGT
CT901CASH1,HOST_10.193.35.21,feb9af38-fa77-51e6-ae59-b7b395171204,,,,10.193.35.21 255.255.255.255,,,MTC Citrix XenApp,E.MTC
CT901CASH1,HOST_10.163.233.24,e3b1dccc-fcd6-51e6-4731-05a3604ef3b1,,,,10.163.233.24 255.255.255.255,,,dvotpwabi1_E20,I.Dev.CASH
CT901CASH1,HOST_10.163.235.24,e3b1dccd-fcd6-51e6-8c66-ea7856e194dc,,,,10.163.235.24 255.255.255.255,,,dvotpwabi1_E61,I.Dev.CASH
CT901CASH1,HOST_10.163.236.24,e3b1dcce-fcd6-51e6-99bc-d0cab39d6225,,,,10.163.236.24 255.255.255.255,,,dvotpwabi1_E62,I.Dev.CASH
CT901CASH1,HOST_10.163.237.24,e3b1dccf-fcd6-51e6-91d8-8bb1c4eb80e5,,,,10.163.237.24 255.255.255.255,,,dvotpwabi1_E63,I.Dev.CASH
CT901CASH1,HOST_10.1.95.1_SDN2OCG,e3b1dcd0-fcd6-51e6-56ba-dff034badad3,,,,10.1.95.1 255.255.255.255,,,SDNet2 OCG Host,E.OCG
CT901CASH1,HOST_10.1.95.2_SDN2OCG,e3b1dcd1-fcd6-51e6-653f-794be2384d95,,,,10.1.95.2 255.255.255.255,,,SDNet2 OCG Host,E.OCG
CT901CASH1,HOST_10.1.95.3_SDN2OCG,e3b1dcd2-fcd6-51e6-610d-64f526ffbdcc,,,,10.1.95.3 255.255.255.255,,,SDNet2 OCG Host,E.OCG
CT901CASH1,HOST_10.1.95.4_SDN2OCG,e3b1dcd3-fcd6-51e6-1198-cd4c79e18769,,,,10.1.95.4 255.255.255.255,,,SDNet2 OCG Host,E.OCG
CT901CASH1,HOST_10.1.95.5_SDN2OCG,e3b1dcd4-fcd6-51e6-acba-ab7fd424714c,,,,10.1.95.5 255.255.255.255,,,SDNet2 OCG Host,E.OCG
CT901CASH1,HOST_10.1.95.6_SDN2OCG,e3b1dcd5-fcd6-51e6-53c4-956eb02cd927,,,,10.1.95.6 255.255.255.255,,,SDNet2 OCG Host,E.OCG
CT901CASH1,HOST_10.1.95.124_SDN2OCG,e3b1dcd6-fcd6-51e6-6280-3e401b4301b8,,,,10.1.95.124 255.255.255.255,,,SDNet2 OCG Host,E.OCG
CT901CASH1,HOST_10.163.246.71,ffbb2332-fe58-51e6-6eae-873088fac838,,,,10.163.246.71 255.255.255.255,,,JIRA,I.Dev.CASH
CT901CASH1,HOST_10.163.231.24,575eebf2-053c-51e7-32aa-165ee09445f3,,,,10.163.231.24 255.255.255.255,,,OTP-C Env M4,I.Dev.CASH
CT901CASH1,HOST_10.163.238.24,6520a672-053c-51e7-6c03-d87f7ef2e874,,,,10.163.238.24 255.255.255.255,,,OTP-C Env M5,I.Dev.CASH
CT901CASH1,HOST_10.163.231.25,710f75b2-053c-51e7-5062-15261541f26c,,,,10.163.231.25 255.255.255.255,,,OTP-C Env M4,I.Dev.CASH
CT901CASH1,HOST_10.163.233.25,7e002492-053c-51e7-1e0d-7b32c648536f,,,,10.163.233.25 255.255.255.255,,,dvotpwabi1_E20,I.Dev.CASH
CT901CASH1,HOST_10.163.235.25,8ab9e4f2-053c-51e7-968b-9923d981ba4a,,,,10.163.235.25 255.255.255.255,,,dvotpwabi1_E61,I.Dev.CASH
CT901CASH1,HOST_10.163.236.25,9e517552-053c-51e7-1bf9-92c2e437052a,,,,10.163.236.25 255.255.255.255,,,dvotpwabi1_E62,I.Dev.CASH
CT901CASH1,HOST_10.163.237.25,aaae2192-053c-51e7-9ecf-c351448a4eef,,,,10.163.237.25 255.255.255.255,,,dvotpwabi1_E63,I.Dev.CASH
CT901CASH1,HOST_10.163.238.25,b815d532-053c-51e7-4cb2-dff51ea73945,,,,10.163.238.25 255.255.255.255,,,OTP-C Env M5,I.Dev.CASH
CT901CASH1,HOST_10.163.233.31,cf23ec8c-0933-51e7-7cab-aca77f7128f8,,,,10.163.233.31 255.255.255.255,,,dvotpwabi1_E20,I.Dev.CASH
CT901CASH1,HOST_10.163.247.141,ef19afcc-0933-51e7-8b15-2c6b7864134f,,,,10.163.247.141 255.255.255.255,,,OTP-C Env M4,I.Dev.CASHMGT
CT901CASH1,HOST_10.163.247.142,ff2e820c-0933-51e7-e6dc-b472cac82df0,,,,10.163.247.142 255.255.255.255,,,OTP-C Env M4,I.Dev.CASHMGT
CT901CASH1,HOST_10.163.234.28,14f91f0c-0934-51e7-3979-85b7a11c86be,,,,10.163.234.28 255.255.255.255,,,dvotpwabi1_E60,I.Dev.CASH
CT901CASH1,HOST_10.163.235.28,29c4e9ac-0934-51e7-5f4c-ab30cb847aaa,,,,10.163.235.28 255.255.255.255,,,dvotpwabi1_E61,I.Dev.CASH
CT901CASH1,HOST_10.163.236.28,3b2352ec-0934-51e7-62da-244780464bd5,,,,10.163.236.28 255.255.255.255,,,dvotpwabi1_E62,I.Dev.CASH
CT901CASH1,HOST_10.163.237.28,5013bc8c-0934-51e7-ff05-aab837172c89,,,,10.163.237.28 255.255.255.255,,,dvotpwabi1_E63,I.Dev.CASH
CT901CASH1,HOST_10.163.231.22,9318761e-0d56-51e7-1b96-90a381584826,,,,10.163.231.22 255.255.255.255,,,,I.Dev.CASH
CT901CASH1,HOST_10.163.235.22,a4c32a9e-0d56-51e7-1bc6-089c568237b9,,,,10.163.235.22 255.255.255.255,,,,I.Dev.CASH
CT901CASH1,HOST_10.163.236.22,b69ba5de-0d56-51e7-d948-ba7ad00df16f,,,,10.163.236.22 255.255.255.255,,,,I.Dev.CASH
CT901CASH1,HOST_10.163.237.22,c71b47de-0d56-51e7-8324-d51a28a4773f,,,,10.163.237.22 255.255.255.255,,,,I.Dev.CASH
CT901CASH1,HOST_10.163.238.22,dbdc641e-0d56-51e7-c282-ae37bbbdfed1,,,,10.163.238.22 255.255.255.255,,,,I.Dev.CASH
CT901CASH1,HOST_10.163.247.71,7e73aa54-1296-51e7-474d-a58ff60ba4f3,,,,10.163.247.71 255.255.255.255,,,OTP-C Env M4,I.Dev.CASHMGT
CT901CASH1,HOST_10.163.247.152,9a110ff4-1296-51e7-1638-fd8eaa64d921,,,,10.163.247.152 255.255.255.255,,,OTP-C Env M4 dmtcadm001,I.Dev.CASHMGT
CT901CASH1,HOST_10.163.247.135,a741d514-1296-51e7-d79d-75241a0eef77,,,,10.163.247.135 255.255.255.255,,,OTP-C Env M4,I.Dev.CASHMGT
CT901CASH1,HOST_10.193.46.21,b6ea50f4-1296-51e7-70a0-a00c0cb6d70f,,,,10.193.46.21 255.255.255.255,,,XENAPP SVDIAPP957,E.UCN
CT901CASH1,HOST_10.193.46.22,c2e0c154-1296-51e7-0685-8a3c8ad29f9d,,,,10.193.46.22 255.255.255.255,,,XENAPP SVDIAPP958,E.UCN
CT901CASH1,HOST_10.193.46.23,d04874f4-1296-51e7-d795-892a27780a7c,,,,10.193.46.23 255.255.255.255,,,XENAPP SVDIAPP959,E.UCN
CT901CASH1,HOST_10.193.46.31,e3e070a2-1511-51e7-2f7d-8a6914158a7e,,,,10.193.46.31 255.255.255.255,,,XENAPP SOAFFIL904,E.UCN
CT901CASH1,HOST_10.163.236.27,b10a4986-1819-51e7-c0ba-53fcadd5a795,,,,10.163.236.27 255.255.255.255,,,OMD-C CT (OTPC-62),I.Dev.CASH
CT901CASH1,HOST_10.163.233.53,1d0b3686-181a-51e7-8d59-d052cba5dc12,,,,10.163.233.53 255.255.255.255,,,MMDH Admin GUI (OTPC-62),I.Dev.CASH
CT901CASH1,HOST_10.163.237.27,28b6e246-181a-51e7-69a8-9532761ade82,,,,10.163.237.27 255.255.255.255,,,OMD-C CT (OTPC-63),I.Dev.CASH
CT901CASH1,Net_10.90.22.0,c06dba8a-1e58-51e7-1e84-bf9a5a765467,,,,10.90.22.0 255.255.255.0,,,"OTPC OTPC-WEBMGT, VL204",I.OAdmWEB
CT901CASH1,Net_10.91.22.0,7ea20cea-1e59-51e7-5156-026f020ff342,,,,10.91.22.0 255.255.255.0,,,"OTPC PCCWT-OTPC-WEBMGT, VL274",I.OAdmWEB
CT901CASH1,HOST_192.168.166.181,34757c4a-1e5b-51e7-96eb-1c8990d2b07b,,,,192.168.166.181 255.255.255.255,,,UCN WAR Room,E.UCN
CT901CASH1,HOST_192.168.166.182,41ec722a-1e5b-51e7-bbc1-02b2beaf52ad,,,,192.168.166.182 255.255.255.255,,,UCN WAR Room,E.UCN
CT901CASH1,Host_172.22.5.3,eeb5d27c-1f63-51e7-f723-38133de89f09,,,,172.22.5.3 255.255.255.255,,,CCASS Host (MNTC),E.XSYS
CT901CASH1,Host_172.22.8.4,15ba39bc-1f64-51e7-ef10-9bc3a9bb0dad,,,,172.22.8.4 255.255.255.255,,,CCASS Host (C3RH),E.XSYS
CT901CASH1,HOST_10.163.233.18,206eb43c-1f64-51e7-36e9-cd9507196961,,,,10.163.233.18 255.255.255.255,,,dvtofapp01,I.Dev.CASH
CT901CASH1,HOST_10.163.234.18,2b959f9c-1f64-51e7-2fcd-69245a6bb0d7,,,,10.163.234.18 255.255.255.255,,,dvtofapp01_E60,I.Dev.CASH
CT901CASH1,HOST_10.163.235.18,3e9f47dc-1f64-51e7-471b-a5e17a20cf7a,,,,10.163.235.18 255.255.255.255,,,dvtofapp01_E61,I.Dev.CASH
CT901CASH1,HOST_10.163.236.18,4adbe8fc-1f64-51e7-4fc4-1d751045caf1,,,,10.163.236.18 255.255.255.255,,,dvtofapp01_E62,I.Dev.CASH
CT901CASH1,HOST_10.163.237.18,579bc3dc-1f64-51e7-9120-29846e337851,,,,10.163.237.18 255.255.255.255,,,dvtofapp01_E63,I.Dev.CASH
CT901CASH1,HOST_10.163.238.18,61a8659c-1f64-51e7-07a6-7362a0b40705,,,,10.163.238.18 255.255.255.255,,,dvtofapp01_M5,I.Dev.CASH
CT901CASH1,RANGE_10.163.233.18-19,7e87c11c-1f64-51e7-e741-3a8a792432a4,iprange,10.163.233.18,10.163.233.19,,,,dvtofapp01,I.Dev.CASH
CT901CASH1,RANGE_10.163.234.18-19,92e5aebc-1f64-51e7-1d35-ba96306085c1,iprange,10.163.234.18,10.163.234.19,,,,dvtofapp01_E60,I.Dev.CASH
CT901CASH1,RANGE_10.163.235.18-19,aaf113fc-1f64-51e7-f757-15fdee1ae271,iprange,10.163.235.18,10.163.235.19,,,,dvtofapp01_E61,I.Dev.CASH
CT901CASH1,RANGE_10.163.236.18-19,bd376c3c-1f64-51e7-16fb-d88299d4c4fd,iprange,10.163.236.18,10.163.236.19,,,,dvtofapp01_E62,I.Dev.CASH
CT901CASH1,RANGE_10.163.237.18-19,d90d46fc-1f64-51e7-baa2-bae8e93d3f7f,iprange,10.163.237.18,10.163.237.19,,,,dvtofapp01_E63,I.Dev.CASH
CT901CASH1,RANGE_10.163.238.18-19,ec89601c-1f64-51e7-d91f-6abee0f07b01,iprange,10.163.238.18,10.163.238.19,,,,dvtofapp01_M5,I.Dev.CASH
CT901CASH1,HOST_10.163.247.168,f76d27fc-1f64-51e7-38fd-a4ac8eec4d7f,,,,10.163.247.168 255.255.255.255,,,dmtctofapp1,I.Dev.CASHMGT
CT901CASH1,HOST_10.163.247.154,011821bc-1f65-51e7-e597-add57f2998a2,,,,10.163.247.154 255.255.255.255,,,dmtctofdb1,I.Dev.CASHMGT
CT901CASH1,NET_10.1.170.0,0eaa8edc-1f65-51e7-849f-75315bef3901,,,,10.1.170.0 255.255.255.0,,,Dev AMS console,E.Dev.AMSCON
CT901CASH1,HOST_10.163.246.178,3def46dc-1f66-51e7-11fa-f7ffc208388a,,,,10.163.246.178 255.255.255.255,,,ddtsuat01,I.Dev.CASH
CT901CASH1,HOST_10.163.246.179,489171dc-1f66-51e7-18f9-025cf5471d0b,,,,10.163.246.179 255.255.255.255,,,ddtsdev01,I.Dev.CASH
CT901CASH1,RANGE_192.168.37.11-15,626ae164-202f-51e7-5f7f-67ee9b0f211e,iprange,192.168.37.11,192.168.37.15,,,,SESSAPP1-2,E.UCN
CT901CASH1,RANGE_192.168.57.11-15,a73078a4-202f-51e7-3829-095f3b55d148,iprange,192.168.57.11,192.168.57.15,,,,SESSAPP4-5,E.UCN
CT901CASH1,RANGE_192.168.25.168-170,be231ae4-202f-51e7-7693-68b8399e6e64,iprange,192.168.25.168,192.168.25.170,,,,SSQL0211,E.UCN
CT901CASH1,HOST_192.168.25.154,c9827b64-202f-51e7-9dc0-ff7f15042e42,,,,192.168.25.154 255.255.255.255,,,SSQL0211,E.UCN
CT901CASH1,RANGE_192.168.66.11-14,d82c24e4-202f-51e7-bb23-03a849118fe1,iprange,192.168.66.11,192.168.66.14,,,,SICMSQL1,E.UCN
CT901CASH1,HOST_10.90.11.221,8b19b022-2403-51e7-3a3c-abbe2e3d4499,,,,10.90.11.221 255.255.255.255,,,,I.CASHMGT
