vdom,id,name,uuid,srcintf,dstintf,srcaddr,dstaddr,schedule,service,logtraffic,action,utm-status,ips-sensor,comments,nat,ippool,poolname
CP03CASH2,292,CMPC to WAN OCG (Src NAT),161eabbe-744f-51e7-4167-db3c318c65cd,I.CASH.Trust2,W.OCG.T3T4,Host_10.2.93.51,NetGp_OCG_WAN,always,ICMP/PING TCP/50001-50100,all,accept,enable,otpc-all,,,,
CP03CASH2,315,STAT SERVER to SH,6256f56a-84f1-51e7-89f2-b5030a489e94,I.CASH.Trust2,W.OCG.T3T4,Host_10.2.94.114,Net_10.141.245.0,always,FTP_GET FTP_PUT PORT_FTPS PORT_FTP_DATA ICMP/PING,all,accept,enable,otpc-all,,enable,enable,Srcnat_10.2.94.114-10.2.93.10
CP03CASH2,2,TOF NTP_1,62e819ec-5773-51e7-56e2-48fa184d4b5e,I.TOFAPP,E.NMC,Net_10.70.2.0 Net_10.70.3.0 Net_10.70.6.0 Net_10.70.10.0,NetGp_TimeServer,always,PORT_NTP PING,all,accept,enable,otpc-all,,,,
CP03CASH2,3,TOF NTP_2,6301ade4-5773-51e7-ed5e-b0b2005528a9,I.SATWEB,E.NMC,Net_10.70.5.0,NetGp_TimeServer,always,PORT_NTP PING,all,accept,enable,otpc-all,,,,
CP03CASH2,4,TOF VC_1,631b767a-5773-51e7-dfa1-7b7509fd111d,I.TOFAPP,E.NMC,Net_10.70.3.0,Net_10.163.143.0 Net_10.63.142.0,always,PORT_NMC_VC PING ALL_ICMP,all,accept,enable,otpc-all,,,,
CP03CASH2,5,TOF BMC_1,6335b620-5773-51e7-8320-97a78d785452,I.TOFAPP,E.NMC,Net_10.70.3.0,Range_10.164.1.8-9 Host_10.164.129.8,always,PORT_SNMP PORT_BMC,all,accept,enable,otpc-all,,,,
CP03CASH2,6,TOF BMC_2,634f565c-5773-51e7-2d76-db6b6d292b3f,I.SATWEB,E.NMC,Net_10.70.5.0,Range_10.164.1.8-9 Host_10.164.129.8,always,PORT_SNMP PORT_BMC,all,accept,enable,otpc-all,,,,
CP03CASH2,7,TOF Networker_1,636995b2-5773-51e7-4c0f-bb14131276fa,I.TOFAPP,E.NMC,Net_10.70.3.0,NetGp_Networker,always,PORT_Networker,all,accept,enable,otpc-all,,,,
CP03CASH2,8,TOF Networker_2,638470d0-5773-51e7-edb3-7b9a8ba63b0e,I.SATWEB,E.NMC,Net_10.70.5.0,NetGp_Networker,always,PORT_Networker,all,accept,enable,otpc-all,,,,
CP03CASH2,9,TOF NTP_3,639e87b8-5773-51e7-c995-f70c03c1eb71,E.NMC,I.TOFAPP,NetGp_TimeServer,Net_10.70.2.0 Net_10.70.3.0 Net_10.70.6.0 Net_10.70.10.0,always,PORT_NTP,all,accept,enable,otpc-all,,,,
CP03CASH2,10,TOF Stat Networker_1,63b829fc-5773-51e7-b490-f4e485e06c2e,E.TOF1,E.NMC,Host_10.65.85.3,NetGp_Networker,always,PORT_Networker,all,accept,enable,otpc-all,,,,
CP03CASH2,11,TOF Timeserver,63d30538-5773-51e7-8c38-0c53c825353f,E.TOF1,E.NMC,Host_10.65.85.3,NetGp_TimeServer,always,PORT_NTP PING,all,accept,enable,otpc-all,,,,
CP03CASH2,12,TOF ORSYP_1,63eca768-5773-51e7-fd91-8cb31e0f2ac5,I.TOFAPP,E.NMC,Net_10.70.3.0 Net_10.70.6.0,Host_10.164.1.23 Host_10.164.130.23 NetGp_ORSYP_Consoles Host_10.164.1.51 Host_10.164.130.51,always,PORT_ORSYP_Agents PING PORT_ORSYP_Agents_TOF,all,accept,enable,otpc-all,,,,
CP03CASH2,13,TOF ORSYP_2,64064aa6-5773-51e7-c166-1850dace380b,I.SATWEB,E.NMC,Net_10.70.5.0,NetGp_ORSYP_Consoles,always,PORT_ORSYP_Server PORT_ORSYP_Agents PING,all,accept,enable,otpc-all,,,,
CP03CASH2,14,TOF CTM_1,64208812-5773-51e7-3c67-0d550b9da756,I.TOFAPP,E.NMC,Net_10.70.3.0,Host_10.164.1.21 Host_10.164.129.21,always,TCP/80,all,accept,enable,otpc-all,,,,
CP03CASH2,15,TOF CTM_2,643d6572-5773-51e7-0af2-c96eb57d0ca2,I.SATWEB,E.NMC,Net_10.70.5.0,Host_10.164.1.21 Host_10.164.129.21,always,TCP/80,all,accept,enable,otpc-all,,,,
CP03CASH2,16,TOF ORSYP Servers_1,64557acc-5773-51e7-e86c-fe087a76838d,I.TOFAPP,E.NMC,Net_10.70.3.0,Host_10.164.1.23 Host_10.164.130.23 NetGp_ORSYP_Consoles,always,PORT_ORSYP_Server,all,accept,enable,otpc-all,,,,
CP03CASH2,17,TOF App OneView_1,646f6ae0-5773-51e7-d527-5dd5450c7cad,I.TOFAPP,E.NMC,Net_10.70.3.0,Host_10.164.1.36 Host_10.164.130.36,always,PORT_OneView,all,accept,enable,otpc-all,,,,
CP03CASH2,18,Sat Web OneView_1,6489f892-5773-51e7-cde0-27826eb4cfc1,I.SATWEB,E.NMC,Net_10.70.5.0,Host_10.164.1.36 Host_10.164.130.36,always,PORT_OneView,all,accept,enable,otpc-all,,,,
CP03CASH2,19,Ping TOF STAT to NMC,64a4368a-5773-51e7-0653-98e77a85a386,E.TOF1,E.NMC,Net_10.65.85.0,NetGp_NMC,always,PING,all,accept,enable,otpc-all,,,,
CP03CASH2,20,Ping TOF App to NMC,64be2694-5773-51e7-e7b1-bc230df4cb51,I.TOFAPP,E.NMC,Net_10.70.2.0 Net_10.70.3.0 Net_10.70.6.0,NetGp_NMC,always,PING,all,accept,enable,otpc-all,,,,
CP03CASH2,21,TOF ENV to OMDC ORSYP Agents,64dbb1e6-5773-51e7-9fdf-90ffc278a27b,I.TOFAPP,I.CASH.Trust2,Host_10.70.16.11 Host_10.70.6.11,NetGp_OMDC_ORSYP_Agents Net_10.2.95.0 Net_10.2.96.0,always,PORT_ORSYP_Agents,all,accept,enable,otpc-all,,,,
CP03CASH2,22,TOF App to OMDC ORSYP Agents,64f31ade-5773-51e7-dbb1-a7cdf75f3e73,I.TOFAPP,I.CASH.Trust2,NetGp_TOF_ORSYP_Consoles,Net_10.2.88.0,always,PORT_ORSYP_Timeout,all,accept,enable,otpc-all,,,,
CP03CASH2,23,Ping TOF App to Cash,650c1e9e-5773-51e7-a8a9-cb4c5ef5484c,I.TOFAPP,I.CASH.Trust2,Net_10.70.2.0 Net_10.70.3.0 Net_10.70.6.0 Net_10.70.12.0 Net_10.70.13.0 Net_10.70.16.0,Net_10.2.88.0 Net_10.2.95.0 Net_10.2.96.0,always,PING,all,accept,enable,otpc-all,,,,
CP03CASH2,24,TOF NTP_4,65265d68-5773-51e7-cadb-93386e5aa162,E.NMC,I.SATWEB,NetGp_TimeServer,Net_10.70.5.0,always,PORT_NTP,all,accept,enable,otpc-all,,,,
CP03CASH2,25,TOF VC_2,65407626-5773-51e7-8ed4-759ca44d72e6,E.NMC,I.TOFAPP,Net_10.163.143.0 Net_10.63.142.0,Net_10.70.3.0,always,PORT_NMC_VC PING ALL_ICMP,all,accept,enable,otpc-all,,,,
CP03CASH2,26,TOF BMC_3,655b01c6-5773-51e7-4db3-0f2f20ea1e28,E.NMC,I.TOFAPP,Range_10.164.1.8-9 Host_10.164.129.8,Net_10.70.3.0,always,PORT_SNMP PORT_BMC,all,accept,enable,otpc-all,,,,
CP03CASH2,27,TOF BMC_4,6574f25c-5773-51e7-31a0-ac5edd86d058,E.NMC,I.SATWEB,Range_10.164.1.8-9 Host_10.164.129.8,Net_10.70.5.0,always,PORT_SNMP PORT_BMC,all,accept,enable,otpc-all,,,,
CP03CASH2,28,TOF Networker_3,658f7eb0-5773-51e7-769b-f1f37399bab5,E.NMC,I.TOFAPP,NetGp_Networker,Net_10.70.3.0,always,PORT_Networker,all,accept,enable,otpc-all,,,,
CP03CASH2,29,TOF Networker_4,65aaa8e8-5773-51e7-571a-4144ad81a68c,E.NMC,I.SATWEB,NetGp_Networker,Net_10.70.5.0,always,PORT_Networker PING,all,accept,enable,otpc-all,,,,
CP03CASH2,30,TOF PIM_1,65c36162-5773-51e7-0072-2ac9aaa04e5f,E.NMC,I.TOFAPP,NetGp_PIM_Servers,Net_10.70.3.0 Net_10.70.6.0,always,PORT_PIM,all,accept,enable,otpc-all,,,,
CP03CASH2,31,TOF PIM_2,65dd9ea6-5773-51e7-ba87-feb0d4f9b76e,E.NMC,I.SATWEB,NetGp_PIM_Servers,Net_10.70.5.0,always,PORT_PIM,all,accept,enable,otpc-all,,,,
CP03CASH2,32,TOF PIM_3,65f8eefe-5773-51e7-33a6-2774e5bbb7b9,E.NMC,E.TOF1,NetGp_PIM_Servers,Net_10.65.85.0,always,PORT_PIM,all,accept,enable,otpc-all,,,,
CP03CASH2,33,TOF STAT VC,6612e016-5773-51e7-9499-4add98b06378,E.NMC,E.TOF1,Net_10.163.143.0 Net_10.63.142.0 NetGp_Networker,Host_10.65.85.3,always,PORT_NMC_VC PING TCP/3389,all,accept,enable,otpc-all,,,,
CP03CASH2,34,TOF Stat Networker_2,662e9522-5773-51e7-9c0e-022ec0c78718,E.NMC,E.TOF1,NetGp_Networker,Host_10.65.85.3,always,PORT_Networker,all,accept,enable,otpc-all,,,,
CP03CASH2,35,TOF ORSYP Agents_1,66464a46-5773-51e7-e260-f9383fdd7c99,E.NMC,I.TOFAPP,Host_10.164.1.23 Host_10.164.130.23 NetGp_ORSYP_Consoles Host_10.164.1.51 Host_10.164.130.51,Net_10.70.3.0 Net_10.70.6.0,always,PORT_ORSYP_Agents PING PORT_ORSYP_Agents_TOF,all,accept,enable,otpc-all,,,,
CP03CASH2,36,TOF ORSYP Agents_2,6661c29e-5773-51e7-3600-cb13284d6e0e,E.NMC,I.SATWEB,Host_10.164.1.23 Host_10.164.130.23 NetGp_ORSYP_Consoles,Net_10.70.5.0,always,PORT_ORSYP_Server PORT_ORSYP_Agents PING,all,accept,enable,otpc-all,,,,
CP03CASH2,37,NMC HIMA to TOFAPP,667b1672-5773-51e7-3a34-d6f710e93f39,E.NMC,I.TOFAPP,Host_10.164.1.21 Host_10.164.129.21 Host_10.164.1.26 Host_10.164.130.26,Net_10.70.3.0 Net_10.70.6.0,always,TCP/22 PING,all,accept,enable,otpc-all,IT-NCR-2018-[T]1351:17:2018_0310,,,
CP03CASH2,38,NMC HIMA to SATWEB,6695f0c8-5773-51e7-3939-36ff42d9fd1c,E.NMC,I.SATWEB,Host_10.164.1.21 Host_10.164.129.21 Host_10.164.1.26 Host_10.164.130.26,Net_10.70.5.0,always,TCP/22 PING,all,accept,enable,otpc-all,IT-NCR-2018-[T]1351:17:2018_0310,,,
CP03CASH2,39,TOF ORSYP Servers_2,66b07d1c-5773-51e7-630c-eea7538c2bc1,E.NMC,I.TOFAPP,Host_10.164.1.23 Host_10.164.130.23 NetGp_ORSYP_Consoles,Net_10.70.3.0,always,PORT_ORSYP_Server,all,accept,enable,otpc-all,,,,
CP03CASH2,40,TOF VC_3,66cd5720-5773-51e7-61ba-a37fa1e94c5a,E.NMC,I.TOFAPP,Net_10.163.143.0 Net_10.163.142.0 Net_10.63.142.0,Net_10.70.3.0,always,PORT_TOF_VC,all,accept,enable,otpc-all,,,,
CP03CASH2,41,TOF VC_4,66e3744c-5773-51e7-b398-4dba5bc45328,E.NMC,I.SATWEB,Net_10.163.143.0 Net_10.163.142.0 Net_10.63.142.0,Net_10.70.5.0,always,PORT_TOF_VC TCP/8443 ICMP/PING,all,accept,enable,otpc-all,,,,
CP03CASH2,42,TOF App OneView_2,66fe012c-5773-51e7-5aa5-44659f4f95c0,E.NMC,I.TOFAPP,Host_10.164.1.36 Host_10.164.130.36,Net_10.70.3.0,always,PORT_OneView,all,accept,enable,otpc-all,,,,
CP03CASH2,43,Sat Web OneView_2,6718dc54-5773-51e7-bbf9-fd90a48f08ae,E.NMC,I.SATWEB,Host_10.164.1.36 Host_10.164.130.36,Net_10.70.5.0,always,PORT_OneView,all,accept,enable,otpc-all,,,,
CP03CASH2,45,TOF App CTM,674c712c-5773-51e7-48db-29abf7b8dd50,E.NMC,I.TOFAPP,Net_10.163.143.0 Net_10.63.142.0,Range_10.70.3.101-102,always,TCP/22 PING ALL_ICMP,all,accept,enable,otpc-all,,,,
CP03CASH2,46,Sat Web CTM,6766fb6e-5773-51e7-b2c9-eddb7c7baffb,E.NMC,I.SATWEB,Net_10.163.143.0 Net_10.63.142.0,Range_10.70.5.101-102,always,TCP/22 PING,all,accept,enable,otpc-all,,,,
CP03CASH2,47,Ping NMC to TOF App,67809efc-5773-51e7-4550-b9a274ed5543,E.NMC,I.TOFAPP,NetGp_NMC,Net_10.70.2.0 Net_10.70.3.0 Net_10.70.6.0,always,PING,all,accept,enable,otpc-all,,,,
CP03CASH2,48,Ping NMC to TOF STAT,679adb3c-5773-51e7-0603-4e6d80561667,E.NMC,E.TOF1,NetGp_NMC,Net_10.65.85.0,always,PING,all,accept,enable,otpc-all,,,,
CP03CASH2,49,Cash Networker_1,67b65326-5773-51e7-6c41-6e8bb795532d,E.NMC,I.CASH.Trust2,NetGp_Networker,Net_10.2.88.0 Net_10.2.95.0 Net_10.2.96.0,always,PORT_Networker,all,accept,enable,otpc-all,,,,
CP03CASH2,50,Cash BMC_1,67d04420-5773-51e7-a89b-1721fb785f93,E.NMC,I.CASH.Trust2,Range_10.164.1.8-9 Host_10.164.129.8,Net_10.2.88.0 Net_10.2.95.0 Net_10.2.96.0,always,PORT_BMC ALL_ICMP,all,accept,enable,otpc-all,,,,
CP03CASH2,51,Cash VC,67e9718e-5773-51e7-273f-3ac7c20297c5,E.NMC,I.CASH.Trust2,Net_10.163.143.0 Net_10.163.142.0 Net_10.63.142.0,Net_10.2.88.0 Net_10.2.95.0 Net_10.2.96.0,always,PORT_NMC_VC PING TCP/20000 UDP/20000 TCP/17520-17522 TCP/3389,all,accept,enable,otpc-all,,,,
CP03CASH2,52,OMDC ORSYP VC,6803b0bc-5773-51e7-de0f-909887c56272,E.NMC,I.CASH.Trust2,Net_10.163.143.0 Net_10.163.142.0 Net_10.63.142.0,NetGp_OMDC_ORSYP_Agents,always,TCP/2381,all,accept,enable,otpc-all,,,,
CP03CASH2,53,NMC HIMA to Cash,681e3c8e-5773-51e7-e113-091587ad74d0,E.NMC,I.CASH.Trust2,Host_10.164.1.21 Host_10.164.129.21 Host_10.164.1.51 Host_10.164.130.51 Host_10.164.1.26 Host_10.164.130.26,Net_10.2.88.0 Net_10.2.95.0 Net_10.2.96.0,always,TCP/22 PING,all,accept,enable,otpc-all,"IT-NCR-2018-[T]1351:2,9:2018_0310",,,
CP03CASH2,54,CASH ORSTP Agents_1,6838cc66-5773-51e7-e34f-0418ecd2cd9c,E.NMC,I.CASH.Trust2,Host_10.164.1.23 Host_10.164.130.23 NetGp_ORSYP_Consoles Host_10.164.1.51 Host_10.164.130.51,Net_10.2.88.0 Net_10.2.95.0,always,PORT_ORSYP_Agents PING,all,accept,enable,otpc-all,,,,
CP03CASH2,55,Cash OneView_1,68535892-5773-51e7-ae0c-95b7d7966f35,E.NMC,I.CASH.Trust2,Host_10.164.1.36 Host_10.164.130.36,Net_10.2.88.0,always,PORT_OneView,all,accept,enable,otpc-all,,,,
CP03CASH2,56,TBC_2,686d9504-5773-51e7-fc70-a84339e8b022,E.NMC,I.CASH.Trust2,Host_10.164.1.40,Host_10.2.88.86,always,TCP/22,all,accept,enable,otpc-all,,,,
CP03CASH2,57,OMD CTLFE Networker_1,68864bda-5773-51e7-90d5-33f9ef898898,E.NMC,E.OMDD4,NetGp_Networker,Net_10.68.25.0,always,PORT_Networker,all,accept,enable,otpc-all,,,,
CP03CASH2,58,OMD CTLFE BMC,68a0d914-5773-51e7-0a31-62b132a07665,E.NMC,E.OMDD4,Range_10.164.1.8-9 Host_10.164.129.8,Net_10.68.25.0,always,PORT_BMC ALL_ICMP,all,accept,enable,otpc-all,,,,
CP03CASH2,59,OMD CTLFE CTM_1,68bc0464-5773-51e7-4f7b-210fb8ebb836,E.NMC,E.OMDD4,Host_10.164.1.21 Host_10.164.129.21 Host_10.164.1.26 Host_10.164.130.26,Net_10.68.25.0,always,TCP/22 PING,all,accept,enable,otpc-all,IT-NCR-2018-[T]1351:34:2018_0310,,,
CP03CASH2,60,OMD CTLFE OneView_1,68d5f27a-5773-51e7-163e-2889ad4df94f,E.NMC,E.OMDD4,Host_10.164.1.36 Host_10.164.130.36,Net_10.68.25.0,always,PORT_OneView,all,accept,enable,otpc-all,,,,
CP03CASH2,61,OMD CTLFE Timeserver_1,68f03266-5773-51e7-46c5-b3b4066d1ac4,E.NMC,E.OMDD4,NetGp_TimeServer,Net_10.68.25.0,always,PORT_NTP PING,all,accept,enable,otpc-all,,,,
CP03CASH2,62,OMD CTLFE VC,6909e04e-5773-51e7-7b50-6930225d9ef4,E.NMC,E.OMDD4,Net_10.163.143.0 Net_10.63.142.0,Net_10.68.25.0,always,PORT_OMD_CTLFE_VC,all,accept,enable,otpc-all,,,,
CP03CASH2,63,Cash Timeserver_1,69237572-5773-51e7-c164-0c711d1c83d8,E.NMC,I.CASH.Trust2,NetGp_TimeServer,Net_10.2.95.0 Net_10.2.96.0,always,PORT_NTP PING,all,accept,enable,otpc-all,,,,
CP03CASH2,64,Ping NMC to Cash,693e28f4-5773-51e7-c974-3158c1d6338d,E.NMC,I.CASH.Trust2,NetGp_NMC,Net_10.2.88.0 Net_10.2.95.0 Net_10.2.96.0,always,PING,all,accept,enable,otpc-all,,,,
CP03CASH2,65,Ping NMC to OMD CTLFE,695a3f26-5773-51e7-0dc8-cf8ed2f14fc8,E.NMC,E.OMDD4,NetGp_NMC,Net_10.68.25.0,always,PING,all,accept,enable,otpc-all,,,,
CP03CASH2,66,TOF App ORSTP Agents,69731cda-5773-51e7-fbe8-e1f6b56fbbaf,I.CASH.Trust2,I.TOFAPP,Net_10.2.88.0 Net_10.2.95.0 Net_10.2.96.0,NetGp_TOF_ORSYP_Consoles,always,PORT_ORSYP_Agents PING,all,accept,enable,otpc-all,,,,
CP03CASH2,67,TOF ENV ORSTP Agents,698c232e-5773-51e7-ee49-3d67a757450e,I.CASH.Trust2,I.TOFAPP,NetGp_OMDC_ORSYP_Agents,Host_10.70.6.11 Host_10.70.16.11,always,PORT_ORSYP_Agents PING,all,accept,enable,otpc-all,,,,
CP03CASH2,68,Ping Cash to TOF,69a74b36-5773-51e7-285e-077698ec4ce2,I.CASH.Trust2,I.TOFAPP,Net_10.2.88.0 Net_10.2.95.0 Net_10.2.96.0,Net_10.70.2.0 Net_10.70.3.0 Net_10.70.6.0 Net_10.70.12.0 Net_10.70.13.0 Net_10.70.16.0,always,PING,all,accept,enable,otpc-all,,,,
CP03CASH2,69,Cash BMC_2,69c09f0a-5773-51e7-58b2-6b7cbb630316,I.CASH.Trust2,E.NMC,Net_10.2.88.0 Net_10.2.95.0 Net_10.2.96.0,Range_10.164.1.8-9 Host_10.164.129.8,always,PORT_SNMP PORT_BMC,all,accept,enable,otpc-all,,,,
CP03CASH2,70,Cash Networker_2,69dba16a-5773-51e7-8caa-89253d8f70d2,I.CASH.Trust2,E.NMC,Net_10.2.88.0 Net_10.2.95.0 Net_10.2.96.0,NetGp_Networker,always,PORT_Networker,all,accept,enable,otpc-all,,,,
CP03CASH2,71,Cash Timeserver_2,69f95bce-5773-51e7-2860-cae452fa21a4,I.CASH.Trust2,E.NMC,Net_10.2.88.0 Net_10.2.95.0 Net_10.2.96.0,NetGp_TimeServer,always,PORT_NTP PING,all,accept,enable,otpc-all,,,,
CP03CASH2,72,CASH CTM_2,6a0f8228-5773-51e7-ac48-613da2606a88,I.CASH.Trust2,E.NMC,Net_10.2.88.0 Net_10.2.95.0,Host_10.164.1.21 Host_10.164.129.21,always,TCP/80,all,accept,enable,otpc-all,,,,
CP03CASH2,73,CASH ORSTP Agents_2,6a297340-5773-51e7-d4ad-fd9153b297f9,I.CASH.Trust2,E.NMC,Net_10.2.88.0 Net_10.2.95.0,Host_10.164.1.23 Host_10.164.130.23 NetGp_ORSYP_Consoles Host_10.164.1.51 Host_10.164.130.51,always,PORT_ORSYP_Agents PING,all,accept,enable,otpc-all,,,,
CP03CASH2,74,Cash OneView_2,6a43626e-5773-51e7-4856-af13ca5d70e8,I.CASH.Trust2,E.NMC,Net_10.2.88.0,Host_10.164.1.36 Host_10.164.130.36,always,PORT_OneView,all,accept,enable,otpc-all,,,,
CP03CASH2,75,OMD CTLFE Networker_2,6a5e3e7c-5773-51e7-71f6-b66a1d76e1d2,E.OMDD4,E.NMC,Net_10.68.25.0,NetGp_Networker,always,PORT_Networker,all,accept,enable,otpc-all,,,,
CP03CASH2,76,OMD CTLFE Timeserver_2,6a785500-5773-51e7-b82f-54b46e90d2ee,E.OMDD4,E.NMC,Net_10.68.25.0,NetGp_TimeServer,always,PORT_NTP PING,all,accept,enable,otpc-all,,,,
CP03CASH2,77,OMD CTLFE CTM_2,6a97ea28-5773-51e7-ca0f-a7587d2a54ef,E.OMDD4,E.NMC,Net_10.68.25.0,Host_10.164.1.21 Host_10.164.129.21,always,TCP/80,all,accept,enable,otpc-all,,,,
CP03CASH2,78,OMD CTLFE ORSTP Agents,6aacd1fe-5773-51e7-430f-7468da8b44c5,E.OMDD4,E.NMC,Net_10.68.25.0,Host_10.164.1.23 Host_10.164.130.23 NetGp_ORSYP_Consoles,always,PORT_ORSYP_Agents PING,all,accept,enable,otpc-all,,,,
CP03CASH2,79,OMD CTLFE OneView_2,6ac67488-5773-51e7-2eb3-41ae9805179d,E.OMDD4,E.NMC,Net_10.68.25.0,Host_10.164.1.36 Host_10.164.130.36,always,PORT_OneView,all,accept,enable,otpc-all,,,,
CP03CASH2,80,Ping Cash to NMC,6ae100e6-5773-51e7-14e6-4d02f058318f,I.CASH.Trust2,E.NMC,Net_10.2.88.0 Net_10.2.95.0 Net_10.2.96.0 Net_10.91.30.0 Net_10.204.132.0,NetGp_NMC,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644::2019_0316,,,
CP03CASH2,81,Ping OMD CTLFE to NMC,6afbb832-5773-51e7-5d4d-c7694674e827,E.OMDD4,E.NMC,Net_10.68.25.0,NetGp_NMC,always,PING,all,accept,enable,otpc-all,,,,
CP03CASH2,44,TBC0,d0c5c426-57ed-51e7-b051-b257a34a0360,E.NMC,I.SATWEB,Net_10.163.143.0 Net_10.63.142.0,Range_10.70.4.101-102 Range_10.70.5.101-102,always,TCP/80 TCP/443 TCP/8080 TCP/8443 ICMP/PING TCP/22,all,accept,enable,otpc-all,,,,
CP03CASH2,82,OAdmAPP SNMP trap,d43480e2-57ee-51e7-2248-41606ecc2f99,I.OAdmAPP,E.UCN,Net_10.91.25.0,Host_192.168.150.226 Host_192.168.188.226,always,UDP/161-162,all,accept,enable,otpc-all,,,,
CP03CASH2,83,OAdmAPP Networker,d452a162-57ee-51e7-5f1f-e4eb91c0413b,I.OAdmAPP,E.NMC,Net_10.91.25.0,NetGp_Networker,always,PORT_Networker,all,accept,enable,otpc-all,,,,
CP03CASH2,84,OAdmAPP BMC,d46bce80-57ee-51e7-c187-97cc8dd78f67,I.OAdmAPP,E.UCN,Net_10.91.25.0,Host_192.168.150.225 Host_192.168.150.226 Host_192.168.188.225 Host_192.168.188.226,always,PORT_BMC,all,accept,enable,otpc-all,,,,
CP03CASH2,85,OAdmAPP Bladelogic,d4861718-57ee-51e7-4d6e-cdef788a1303,I.OAdmAPP,E.UCN,Net_10.91.25.0,Host_192.168.150.230 Host_192.168.188.230,always,TCP/4750,all,accept,enable,otpc-all,,,,
CP03CASH2,86,OAdmAPP NTP,d4a15d84-57ee-51e7-17d5-0ad5691aa8d9,I.OAdmAPP,E.NMC,Net_10.91.25.0,NetGp_TimeServer,always,PORT_NTP,all,accept,enable,otpc-all,,,,
CP03CASH2,87,OAdmAPP Networker1,d4baff96-57ee-51e7-5331-31f6b548a0bb,E.NMC,I.OAdmAPP,NetGp_Networker,Net_10.91.25.0,always,PORT_Networker,all,accept,enable,otpc-all,,,,
