vdom,id,name,uuid,srcintf,dstintf,srcaddr,dstaddr,action,schedule,service,utm-status,logtraffic,ips-sensor,nat,ippool,poolname,comments,status,capture-packet,auto-asic-offload
CT03CASH2,568,BCAN to DollarU,dbf60762-6056-51e8-5638-5d158f87d19e,I.BCAN,E.NMC,Net_10.90.34.0,Host_10.164.1.23 Host_10.164.130.23 Host_10.164.1.51 Host_10.164.130.51 Host_10.163.143.14 Host_10.63.142.38 Range_10.163.143.22-25 Range_10.63.142.16-19,accept,always,PORT_ORSYP_Agents,enable,all,otpc-all,,,,"IT-NCR-2018-[T]1456:10,12,14:2018_0526",,,
CT03CASH2,569,Warroom to BCAN,e057b346-6056-51e8-e6b5-4d42cee48c45,E.NMC,I.BCAN,Net_10.63.142.0 Net_10.163.143.0,Net_10.90.34.0,accept,always,TCP/22,enable,all,otpc-all,,,,IT-NCR-2018-[T]1456:17:2018_0526,,,
CT03CASH2,570,BCAN to NMC PING,e553599a-6056-51e8-dc04-0616637f1d0b,I.BCAN,E.NMC,Net_10.90.34.0,NetGp_NMC,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1456,,,
CT03CASH2,571,BCAN to CNMC PING,e9d34cbe-6056-51e8-f2d7-8dbda5c4d74f,I.BCAN,I.CNMC,Net_10.90.34.0,NetGp_CNMC,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1456,,,
CT03CASH2,572,BCAN to UCN PING,ed9d10aa-6056-51e8-7fdc-d6dca706d59a,I.BCAN,E.UCN,Net_10.90.34.0 Net_10.90.35.0,Net_192.168.0.0/16,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1407,,,
CT03CASH2,573,NMC to BCAN PING,f0a7d5d2-6056-51e8-a179-5655d873e237,E.NMC,I.BCAN,NetGp_NMC,Net_10.90.34.0,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1456,,,
CT03CASH2,574,CNMC to BCAN PING,f5444706-6056-51e8-f4ac-c2ca3ce9cc12,I.CNMC,I.BCAN,NetGp_CNMC,Net_10.90.34.0,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1456,,,
CT03CASH2,575,UCN to BCAN PING,f9cfa52c-6056-51e8-d519-560fd4a0acde,E.UCN,I.BCAN,Net_192.168.0.0/16,Net_10.90.34.0 Net_10.90.35.0,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1456,,,
CT03CASH2,576,CCI vCenter to BCAN ESXi,fdb62a58-6056-51e8-3bad-dfa7185d0ac0,E.UCN,I.BCAN,Host_192.168.166.27 Host_192.168.166.42 Host_192.168.188.34 Host_192.168.188.60,Host_10.90.34.112 Host_10.90.34.114,accept,always,PORT_ESXI_MGT,enable,all,otpc-all,,,,IT-NCR-2018-[T]1456:9:2018_0526,,,
CT03CASH2,577,BCAN ESXi to CCI vCenter,01d276b4-6057-51e8-9d27-e2ba69d3596a,I.BCAN,E.UCN,Host_10.90.34.112 Host_10.90.34.114,Host_192.168.166.27 Host_192.168.166.42 Host_192.168.188.34 Host_192.168.188.60,accept,always,PORT_ESXI_INFO,enable,all,otpc-all,,,,IT-NCR-2018-[T]1456:10:2018_0526,,,
CT03CASH2,578,BCAN ESXi to UCN AD,051a5d1e-6057-51e8-4fdd-5bb06e1baa23,I.BCAN,E.UCN,Host_10.90.34.112 Host_10.90.34.114,Range_192.168.176.50-53 Host_192.168.176.55 Range_192.168.35.21-24,accept,always,PORT_AD,enable,all,otpc-all,,,,IT-NCR-2018-[T]1456:13:2018_0526,,,
CT03CASH2,581,IEIP Jumpnode to ESXi MGT,1556a1de-6b55-51e8-e454-f004fdd27418,E.UCN,I.BCAN,NetGp_IEIP_Jumpnode,Host_10.90.34.112 Host_10.90.34.114,accept,always,TCP/80 TCP/443 TCP/902 UDP/427,enable,all,otpc-all,,,,IT-NCR-2018-[T]1456:11:2018_0609,,,
CT03CASH2,582,IEIP Jumpnode to BCAN iLo,1a9f02ee-6b55-51e8-3ed1-0db3e12c664e,E.UCN,I.BCAN,NetGp_IEIP_Jumpnode,Host_10.90.34.111 Host_10.90.34.113,accept,always,PORT_HP_ILP,enable,all,otpc-all,,,,IT-NCR-2018-[T]1456:12:2018_0609,,,
CT03CASH2,583,BCAN to CSC SFTP,e2fe7f78-70d5-51e8-146b-d69ac04518e2,I.BCAN,E.WATEREZOES,Host_10.90.35.11 Host_10.90.35.13 Host_10.91.35.11,Host_10.1.125.43_WATEREZ,accept,always,TCP/22,enable,all,otpc-all,,,,IT-NCR-2018-[T]1407:2:2018_0616,,,
CT03CASH2,584,BCAN to CSC PING,ea6f8aa4-70d5-51e8-ef4a-ebac691bb124,I.BCAN,E.WATEREZOES,Net_10.90.35.0 Net_10.91.35.0,Net_10.1.125.0_WATEREZ,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1407,,,
CT03CASH2,585,CSC to BCAN SFTP,eeb4a450-70d5-51e8-170d-501674b441ff,E.WATEREZOES,I.BCAN,Host_10.1.125.43_WATEREZ,Host_10.90.35.11 Host_10.90.35.13 Host_10.91.35.11,accept,always,TCP/22,enable,all,otpc-all,,,,IT-NCR-2018-[T]1407:3:2018_0616,,,
CT03CASH2,586,CSC to BCAN PING,f7b0147c-70d5-51e8-03bd-9fb2e712e9c1,E.WATEREZOES,I.BCAN,Net_10.1.125.0_WATEREZ,Net_10.90.35.0 Net_10.91.35.0,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1407,,,
CT03CASH2,587,BCAN to SSE File Gateway,0103893c-70d6-51e8-ed4d-c972294dfde1,I.BCAN,E.TOF1,Host_10.90.35.11 Host_10.90.35.13 Host_10.91.35.11,Host_10.65.69.3,accept,always,TCP/22,enable,all,otpc-all,,,,IT-NCR-2018-[T]1407:4:2018_0616,,,
CT03CASH2,588,BCAN to SSE PING,088d0b9c-70d6-51e8-9ef8-e843b979f9a8,I.BCAN,E.TOF1,Net_10.90.35.0 Net_10.91.35.0,Net_10.65.69.0,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1407,,,
CT03CASH2,590,BCAN to DTS,85a002ce-70d6-51e8-5e8f-55ae018ddcc3,I.BCAN,I.SATWEB,Host_10.90.35.11 Host_10.90.35.13 Host_10.91.35.11,Host_10.70.14.61,accept,always,TCP/22,enable,all,otpc-all,,,,IT-NCR-2018-[T]1407:6:2018_0616,,,
CT03CASH2,591,BCAN to DTS PING,8a45197c-70d6-51e8-22a6-e4d0f90de404,I.BCAN,I.SATWEB,Net_10.90.35.0 Net_10.91.35.0,Net_10.70.14.0,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1407,,,
CT03CASH2,592,BCAN to EMFT Core,8f62989e-70d6-51e8-988b-f260f547d778,I.BCAN,E.XSYS,Net_10.90.35.0 Net_10.91.35.0,Range_10.241.51.21-22 Range_10.241.151.21-22,accept,always,TCP/22 TCP/443 TCP/444 TCP/10022,enable,all,otpc-all,,,,IT-NCR-2018-[T]1407:8:2018_0616,,,
CT03CASH2,593,BCAN to EMFT Proxy,9874310e-70d6-51e8-4c41-17e9386b21e9,I.BCAN,E.EMFTProxy.CASH2,Host_10.90.35.11 Host_10.90.35.13 Host_10.91.35.11,Range_10.241.50.21-22,accept,always,TCP/22 TCP/10022,enable,all,otpc-all,,,,IT-NCR-2018-[T]1407:9:2018_0616,,,
CT03CASH2,594,BCAN to EMFT Admin,9c1eca26-70d6-51e8-e716-61d4f77ab0b4,I.BCAN,E.EMFTAdmin,Host_10.90.35.11 Host_10.90.35.13 Host_10.91.35.11,Host_10.241.52.21,accept,always,TCP/22,enable,all,otpc-all,,,,IT-NCR-2018-[T]1407:10:2018_0616,,,
CT03CASH2,595,BCAN to XSYS PING,a042425e-70d6-51e8-b3cf-e1a5196fd1aa,I.BCAN,E.XSYS,Net_10.90.35.0,Net_10.241.51.0 Net_10.241.151.0,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1407,,,
CT03CASH2,596,BCAN to EMFT Proxy PING,a496930a-70d6-51e8-9e85-bd1632149429,I.BCAN,E.EMFTProxy.CASH2,Net_10.90.35.0 Net_10.91.35.0,Net_10.241.50.0,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1407,,,
CT03CASH2,599,EMFT Proxy to BCAN PING,705aeddc-76c8-51e8-da5a-fe8cea49fc6b,E.EMFTProxy.CASH2,I.BCAN,Net_10.241.50.0,Net_10.90.35.0 Net_10.91.35.0 Net_10.90.34.0,accept,always,PING,enable,all,otpc-all,,,,Reverse of BCAN to EMFT Proxy PING,,,
CT03CASH2,597,WAN OCG to EMFT Proxy,af990742-70d6-51e8-1818-02e32dff75a7,W.OCG.T3T4,E.EMFTProxy.CASH2,NetGp_OCG_WAN,Dstnat_10.1.93.121-10.241.50.21 Dstnat_10.1.93.122-10.241.50.22,accept,always,TCP/10022,enable,all,otpc-all,,,,IT-NCR-2018-[T]1407:17:2018_0616,,,
CT03CASH2,589,BCAN to UCN get error report,d4316d84-70da-51e8-f0ba-5249a5b86474,I.BCAN,E.UCN,Host_10.90.35.11 Host_10.90.35.13,Range_192.168.25.173-175 Range_192.168.66.28-30,accept,always,TCP/1433 TCP/1434,enable,all,otpc-all,,,,IT-NCR-2018-[T]1407:5:2018_0616,,,
CT03CASH2,598,BCAN to EMFT Admin PING,55cdb6ac-7655-51e8-948e-471fd620665d,I.BCAN,E.EMFTAdmin,Net_10.90.35.0 Net_10.91.35.0,Net_10.241.52.0,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1407,,,
CT03CASH2,600,CASH2 OCG to EMFT Proxy ping(DNAT),8041d0c4-7bd4-51e8-fc03-f53af3ca19b1,W.OCG.T3T4,E.EMFTProxy.CASH2,NetGp_OCG_WAN,Dstnat_10.1.93.243-10.241.50.241,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03CASH2,601,EMFT Proxy to CASH2 OCG ping(SNAT),9e380cc4-7bd4-51e8-0d30-a30e815c0532,E.EMFTProxy.CASH2,W.OCG.T3T4,Host_10.241.50.241,NetGp_OCG_WAN,accept,always,PING,enable,all,otpc-all,enable,enable,Srcnat_10.241.50.241-10.1.93.243,,,,
CT03CASH2,602,BCAN to UCN QASM logging,915fb50e-8153-51e8-367c-9a4d086d7a49,I.BCAN,E.UCN,Net_10.90.34.0,Host_192.168.150.109 Host_192.168.214.6 Host_192.168.214.7,accept,always,TCP/5985-5986 UDP/514-515,enable,all,otpc-all,,,,IT-NCR-2018- T 1565:1:2018_0707,,,
CT03CASH2,603,Tenable to BCAN,b43dd58e-8c51-51e8-08ac-1bf434c046d3,E.UCN,I.BCAN,Host_192.168.214.7 Host_192.168.214.9,Net_10.90.34.0,accept,always,TCP/22 TCP/139 TCP/445,enable,all,otpc-all,,,,IT-NCR-2018-[T]2170:1:2018_1201,,,
CT03CASH2,604,TOFAPP to UCN DIT Server,39f40752-c3e3-51e8-6822-001d533464ac,I.TOFAPP,E.UCN,Range_10.70.12.33-34,Host_192.168.25.14,accept,always,TCP/22,enable,all,otpc-all,,,,IT-NCR-2018-[T]1863:1-2:2018_0929,,,
CT03CASH2,605,SMARTS to SATWEB DTS,abd5c488-c8e2-51e8-d64a-6412b28631d9,E.SMARTS,I.SATWEB,Host_10.1.150.20,Host_10.70.14.61,accept,always,TCP/22,enable,all,otpc-all,,,,IT-NCR-2018-[T]1853:52:2018_0929,,,
CT03CASH2,606,SMARTS to SATWEB DTS2,af527fac-c8e2-51e8-b8b7-dd7964122557,E.SMARTS,I.TOFAPP,Host_10.1.150.20,Host_10.70.4.61_TOFAPP,accept,always,TCP/22,enable,all,otpc-all,,,,IT-NCR-2018-[T]1853:52:2018_0929,,,
CT03CASH2,607,SMARTS to SATWEB DTS3,b323c618-c8e2-51e8-d1f3-485ee74bbf34,I.TOFAPP,I.SATWEB,Host_10.2.150.20,Host_10.70.14.61,accept,always,TCP/22,enable,all,otpc-all,,,,IT-NCR-2018-[T]1853:52:2018_0929,,,
CT03CASH2,608,SMARTS to OMDCC RTS,b6ea52b2-c8e2-51e8-0f3e-2eac4d0f291c,E.SMARTS,I.CASH.Trust2,Host_10.1.150.20,Range_10.1.90.94-95 Range_10.2.90.94-95,accept,always,TCP/55455,enable,all,otpc-all,,,,IT-NCR-2018-[T]1853:52:2018_0929,,,
CT03CASH2,609,SMARTS to SATWEB PING,b9fc1436-c8e2-51e8-2446-e7c51bd90ef5,E.SMARTS,I.SATWEB,Net_10.1.150.0,Net_10.70.14.0,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1853::2018_0929,,,
CT03CASH2,610,SMARTS to SATWEB PING2,be5945b2-c8e2-51e8-1b4f-9173b6d49ef5,E.SMARTS,I.TOFAPP,Net_10.1.150.0,Net_10.70.4.0_TOFAPP,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1853::2018_0929,,,
CT03CASH2,611,SMARTS to SATWEB DTS4,c17b8552-c8e2-51e8-8249-0369dc4c4f04,I.TOFAPP,I.SATWEB,Net_10.2.150.0,Net_10.70.14.0,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1853::2018_0929,,,
CT03CASH2,612,MMDH P-like to Prod,fcb1eec8-df43-51e8-7af9-27673f10847c,I.MMDHPLT,I.CASH.Trust2,Host_10.1.115.21 Host_10.1.115.22,Range_10.1.89.117-118,accept,always,TCP/55755,enable,all,otpc-all,,,,IT-NCR-2018-[T]2011,,,
CT03CASH2,613,OMDC to HSI1,18f6bcde-e454-51e8-cab4-82dfb8b14064,I.TOFAPP,E.TOF1,Host_10.70.12.70,Host_10.3.21.51,accept,always,TCP/31128,enable,all,otpc-all,,,,IT-NCR-2018-[T]1919,,,
CT03CASH2,614,OMDC to HSI2,2562e4d4-e454-51e8-5a59-c70f61eb56ca,I.TOFAPP,E.TOF2,Host_10.70.12.70,Host_10.3.22.51_TOF2,accept,always,TCP/31228,enable,all,otpc-all,,,,IT-NCR-2018-[T]1919,,,
CT03CASH2,615,OMDC to HSI3,2e628f94-e454-51e8-110f-eebb2c4b81a5,I.TOFAPP,E.TOF1,Host_10.70.12.70,Host_10.3.29.51,accept,always,TCP/31928,enable,all,otpc-all,,,,IT-NCR-2018-[T]1919,,,
CT03CASH2,616,Ansible to Cash IAN,c74cb838-e454-51e8-1fed-6bd4d98f4701,E.NMC,E.TOF1,Host_10.164.1.26 Host_10.164.130.26,NetGp_AMS_IAN_SW,accept,always,TCP/22 PING,enable,all,otpc-all,,,,Ansible:NO_1107_01:2018_1110,,,
CT03CASH2,760,CASH IAN to OADMWEB NTP,ce4f1f76-f4e0-51e8-c931-ddbf2b9b2306,E.TOF1,I.OAdmWEB,NetGp_CASH_IAN_Client,Host_10.90.21.42,accept,always,UDP/123,enable,all,otpc-all,,,,IT-NCR-2018-[T]2186:56:2018_1201,,,
CT03CASH2,759,USN SSP to OMDC,8b1d730e-f4e2-51e8-06cb-ce07cd147a23,E.UCN,I.CASH.Trust2,Host_192.168.25.203,Range_10.1.89.84-85,accept,always,TCP/22,enable,all,otpc-all,,,,IT-NCR-2018-[T]2110:5:2018_1201,,,
CT03CASH2,762,OMDIAN to OMDC RTS SSH,917bbcfc-0558-51e9-d333-c92e87fda287,E.OMDD4,I.CASH.Trust2,Host_10.68.41.11 Host_10.68.41.12 Host_10.68.45.11 Host_10.68.43.15,Range_10.1.88.117-118,accept,always,TCP/22,enable,all,otpc-all,,,,IT-NCR-2018-[T]2196:13:2018_1222,,,
CT03CASH2,763,MMDH TCP2MC to OMDC RTS,96ea55f4-0558-51e9-de98-2bac9cf794ea,E.CSC3,I.CASH.Trust2,Range_10.1.101.21-22 Range_10.2.101.21-22,Range_10.1.89.117-118,accept,always,TCP/55755,enable,all,otpc-all,,,,"IT-NCR-2018-[T]2196:14,22:2018_1222",,,
CT03CASH2,764,OMDC HDG to MMDH SFTP,9b5c042a-0558-51e9-ea0b-eafd587b5447,I.CASH.Trust2,E.CSC3,Range_10.1.89.87-88,Range_10.1.101.21-22 Range_10.2.101.21-22,accept,always,TCP/22,enable,all,otpc-all,,,,IT-NCR-2018-[T]2196:18:2018_1222,,,
CT03CASH2,765,OMDC RTS to MMDH SFTP,9f614fa8-0558-51e9-1f81-b4fd0b896b85,I.CASH.Trust2,E.CSC3,Range_10.1.89.117-118,Range_10.1.101.21-22 Range_10.2.101.21-22,accept,always,TCP/22,enable,all,otpc-all,,,,IT-NCR-2018-[T]2196:21:2018_1222,,,
CT03CASH2,766,MMDH TCP2MC to OMDC SSH,93cfa9b6-0add-51e9-9cea-122abd469cfe,E.CSC3,I.CASH.Trust2,Range_10.1.102.21-22 Range_10.2.102.21-22,Range_10.1.88.117-118,accept,always,TCP/22,enable,all,otpc-all,,,,"IT-NCR-2018-[T]2196:14,22:2018_1222",,,
CT03CASH2,841,Cash to CCI PING,0e06bf88-42a8-51e9-03df-7bfce84b40f8,I.CASH.Trust2,I.CCI,Net_10.1.88.0 Net_10.1.95.0 Net_10.1.96.0,Net_10.244.0.0/15 Net_10.248.0.0/15,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486::2018_0309,,,
CT03CASH2,844,TOFAPP to CCI PING,1bbfb062-42a8-51e9-29c8-074895c8cb97,I.TOFAPP,I.CCI,Net_10.70.13.0,Net_10.244.0.0/15 Net_10.248.0.0/15,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486::2018_0309,,,
CT03CASH2,845,SATWEB to CCI PING,1bc1c708-42a8-51e9-dc4b-5d1756192763,I.SATWEB,I.CCI,Net_10.70.15.0,Net_10.244.0.0/15 Net_10.248.0.0/15,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486::2018_0309,,,
CT03CASH2,846,OTPC WEB to CCI PING,20c0b2e6-42a8-51e9-2920-c460e3b21da1,I.OAdmWEB,I.CCI,Net_10.90.22.0,Net_10.244.0.0/15 Net_10.248.0.0/15,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486::2018_0309,,,
CT03CASH2,847,OTPC APP to CCI PING,6edb7718-42a8-51e9-cdbe-a21ea73a5487,I.OAdmAPP,I.CCI,Net_10.90.25.0,Net_10.244.0.0/15 Net_10.248.0.0/15,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486::2018_0309,,,
CT03CASH2,848,BCAN to CCI PING,730620d6-42a8-51e9-aad2-25612e420582,I.BCAN,I.CCI,Net_10.90.34.0,Net_10.244.0.0/15 Net_10.248.0.0/15,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486::2018_0309,,,
CT03CASH2,849,CCI PING to Cash,814c0106-42a8-51e9-6a5e-f9c1bfffcaf2,I.CCI,I.CASH.Trust2,Net_10.244.0.0/15 Net_10.248.0.0/15,Net_10.1.88.0 Net_10.1.95.0 Net_10.1.96.0,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486::2018_0309,,,
CT03CASH2,852,CCI PING to TOFAPP,8cd9bbc6-42a8-51e9-942c-f2d9f965d3e6,I.CCI,I.TOFAPP,Net_10.244.0.0/15 Net_10.248.0.0/15,Net_10.70.13.0,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486::2018_0309,,,
CT03CASH2,853,CCI PING to SATWEB,8f9b95aa-42a8-51e9-4a91-6da85b15e7ee,I.CCI,I.SATWEB,Net_10.244.0.0/15 Net_10.248.0.0/15,Net_10.70.15.0,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486::2018_0309,,,
CT03CASH2,854,CCI PING to OTPC WEB,93a1fc98-42a8-51e9-4ad6-9da2b82025f7,I.CCI,I.OAdmWEB,Net_10.244.0.0/15 Net_10.248.0.0/15,Net_10.90.22.0,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486::2018_0309,,,
CT03CASH2,855,CCI PING to OTPC APP,97221ff6-42a8-51e9-a823-e343e15a8a5d,I.CCI,I.OAdmAPP,Net_10.244.0.0/15 Net_10.248.0.0/15,Net_10.90.25.0,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486::2018_0309,,,
CT03CASH2,856,CCI PING to BCAN,9ad4075e-42a8-51e9-021f-e1315e547bcc,I.CCI,I.BCAN,Net_10.244.0.0/15 Net_10.248.0.0/15,Net_10.90.34.0,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486::2018_0309,,,
CT03CASH2,857,Cash to CCI BMC,9e14c3cc-42a8-51e9-5336-75a5d9858b2d,I.CASH.Trust2,I.CCI,Net_10.1.88.0 Net_10.1.95.0,NetGp_CCI_BMC,accept,always,PORT_to_CCI_BMC,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486:7:2018_0309,,,
CT03CASH2,860,TOFAPP to CCI BMC,bde48de0-42a8-51e9-7e8a-b769e7d0f4f9,I.TOFAPP,I.CCI,Net_10.70.13.0,NetGp_CCI_BMC,accept,always,PORT_to_CCI_BMC UDP/162,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486:7-8:2018_0309,,,
CT03CASH2,861,SATWEB to CCI BMC,ca3858ce-42a8-51e9-23bc-d51cef669fdb,I.SATWEB,I.CCI,Net_10.70.15.0,NetGp_CCI_BMC,accept,always,PORT_to_CCI_BMC UDP/162,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486:7-8:2018_0309,,,
CT03CASH2,862,OTPC WEB to CCI BMC,ce677db2-42a8-51e9-59da-a7f94330fa70,I.OAdmWEB,I.CCI,Net_10.90.22.0,NetGp_CCI_BMC,accept,always,PORT_to_CCI_BMC UDP/162,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486:7-8:2018_0309,,,
CT03CASH2,863,OTPC APP to CCI BMC,d1b15c54-42a8-51e9-b803-18bef097e030,I.OAdmAPP,I.CCI,Net_10.90.25.0,NetGp_CCI_BMC,accept,always,PORT_to_CCI_BMC UDP/162,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486:7-8:2018_0309,,,
CT03CASH2,864,BCAN to CCI BMC,d5a4312e-42a8-51e9-10c0-c7782ba5e0dd,I.BCAN,I.CCI,Net_10.90.34.0,NetGp_CCI_BMC,accept,always,PORT_to_CCI_BMC UDP/162,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486:7-8:2018_0309,,,
CT03CASH2,865,CCI BMC to Cash,d8efc726-42a8-51e9-928d-ed5bd22ad6f0,I.CCI,I.CASH.Trust2,NetGp_CCI_BMC,Net_10.1.88.0 Net_10.1.95.0,accept,always,PORT_from_CCI_BMC,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486:32:2018_0309,,,
CT03CASH2,868,CCI BMC to TOFAPP,e1ea8df2-42a8-51e9-0875-6c9219e3a74e,I.CCI,I.TOFAPP,NetGp_CCI_BMC,Net_10.70.13.0,accept,always,PORT_from_CCI_BMC,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486:32:2018_0309,,,
CT03CASH2,869,CCI BMC to SATWEB,e4cf9094-42a8-51e9-a7fc-06aea1d57398,I.CCI,I.SATWEB,NetGp_CCI_BMC,Net_10.70.15.0,accept,always,PORT_from_CCI_BMC,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486:32:2018_0309,,,
CT03CASH2,870,CCI BMC to OTPC WEB,e92b60b4-42a8-51e9-c386-b18acc037468,I.CCI,I.OAdmWEB,NetGp_CCI_BMC,Net_10.90.22.0,accept,always,PORT_from_CCI_BMC,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486:32:2018_0309,,,
CT03CASH2,871,CCI BMC to OTPC APP,ec80b44e-42a8-51e9-2de4-cfa92f66787e,I.CCI,I.OAdmAPP,NetGp_CCI_BMC,Net_10.90.25.0,accept,always,PORT_from_CCI_BMC,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486:32:2018_0309,,,
CT03CASH2,872,CCI BMC to BCAN,efee8322-42a8-51e9-1b17-fa886a13e664,I.CCI,I.BCAN,NetGp_CCI_BMC,Net_10.90.34.0,accept,always,PORT_from_CCI_BMC,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486:32:2018_0309,,,
CT03CASH2,873,Cash to CCI BMC SNMP,f3cf01a6-42a8-51e9-7c31-66ae08911a6c,I.CASH.Trust2,I.CCI,Net_10.1.88.0 Net_10.1.96.0,NetGp_CCI_BMC,accept,always,UDP/162,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486:8:2018_0309,,,
CT03CASH2,874,SAT Web to TOF DB PDC,63e80b10-42ac-51e9-5b97-61bd152a34e0,I.SATWEB,I.TOFAPP,Range_10.70.14.51-52,Host_10.70.12.30,accept,always,TCP/50006-50007 TCP/51006-51007,enable,all,otpc-all,,,,IT-NCR-2018-[T]2451:91:2019_0119,,,
CT03CASH2,771,CASH MGT to UCN AD,62c01f4c-4762-51e9-a31a-93fb4f94cee8,I.CASH.Trust2,E.UCN,Net_10.90.30.0 Net_10.204.130.0 Net_10.204.131.0,Range_192.168.35.21-26 Range_192.168.176.50-55,accept,always,PORT_AD_TCP PORT_AD_UDP,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:1:2019_0316,,,
CT03CASH2,772,CASH MGT to UCN RDP,07dade22-4763-51e9-8a91-4c6a51579c2f,I.CASH.Trust2,E.UCN,Net_10.90.30.0 Net_10.204.130.0 Net_10.204.131.0,Net_192.168.150.0 Net_192.168.188.0 Net_192.168.187.0 Net_192.168.166.0 Net_192.168.143.0,accept,always,TCP/3389,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:2:2019_0316,,,
CT03CASH2,773,UCN to CASH MGT RDP,0edd7860-4763-51e9-aebc-83ac23296c2b,E.UCN,I.CASH.Trust2,Net_192.168.150.0 Net_192.168.188.0 Net_192.168.187.0 Net_192.168.166.0 Net_192.168.143.0,Net_10.90.30.0 Net_10.204.130.0 Net_10.204.131.0,accept,always,TCP/3389,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:2:2019_0316,,,
CT03CASH2,774,CASH MGT MGT to NTP,186e715e-4763-51e9-25b3-816c634bbcdb,I.CASH.Trust2,E.NMC,Net_10.90.30.0 Net_10.204.130.0 Net_10.204.131.0,NetGp_TimeServer,accept,always,PORT_NTP,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:3:2019_0316,,,
CT03CASH2,775,CASH MGT to SCOM,2046a360-4763-51e9-c087-3975cac57f21,I.CASH.Trust2,E.UCN,Net_10.90.30.0 Net_10.204.130.0 Net_10.204.131.0,Host_192.168.150.36 Host_192.168.188.36,accept,always,TCP/5723,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:4:2019_0316,,,
CT03CASH2,776,CASH MGT to UCN TrendMicro,bded4272-4763-51e9-a457-c17da8fb265e,I.CASH.Trust2,E.UCN,Net_10.90.30.0 Net_10.204.130.0 Net_10.204.131.0,Host_192.168.166.74 Host_192.168.188.74,accept,always,TCP/8080 TCP/11267,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:5:2019_0316,,,
CT03CASH2,777,UCN TrendMicro to CASH MGT,e9b0baec-4763-51e9-b3b5-9e0838df5b45,E.UCN,I.CASH.Trust2,Host_192.168.166.74 Host_192.168.188.74,Net_10.90.30.0 Net_10.204.130.0 Net_10.204.131.0,accept,always,TCP/80 TCP/137 TCP/139 TCP/443 TCP/445 TCP/8080 TCP/11267,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:5:2019_0316,,,
